,,,,,,,,Supply and Disposition of Propane ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Unit = m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Run Date:  26 March 2018,,,,,,,,,,,,,,Year To Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL DISPOSITION," 1,028,593.0 "," 903,054.0 "," 916,832.4 "," 659,545.9 "," 644,287.5 "," 616,072.0 "," 659,099.8 "," 624,519.0 "," 757,765.1 "," 929,238.5 "," 936,308.9 "," 1,088,745.5 "," 9,764,061.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Please be advised due to reporting changes in PETRINEX, certain volumes in the reporting are estimated. These impact:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, 1.  Removals to Saskatchewan and small volumes in the Adjustments line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Run Date:  12 April 2022,,,,,,,,,,,,,Year To Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SUPPLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Opening Inventory," 684,783.3 "," 526,346.5 "," 321,245.1 "," 217,592.7 "," 267,828.6 "," 333,484.4 "," 408,379.6 "," 548,994.1 "," 694,995.3 "," 760,191.5 "," 734,282.6 "," 686,903.0 "," 684,783.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Plant/Gathering System Process," 177,404.9 "," 152,436.1 "," 161,750.8 "," 153,243.3 "," 162,498.7 "," 176,942.2 "," 203,987.6 "," 195,636.7 "," 163,222.5 "," 196,353.9 "," 178,390.8 "," 203,143.7 "," 2,125,011.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Refinery Process," 22,235.7 "," 19,180.5 "," 21,870.7 "," 15,480.4 "," 13,117.3 "," 20,798.6 "," 22,345.1 "," 20,760.1 "," 16,321.0 "," 17,126.6 "," 26,466.2 "," 25,052.8 "," 240,755.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fractionation Yield," 745,460.8 "," 661,678.1 "," 740,759.1 "," 653,577.6 "," 671,597.2 "," 610,729.7 "," 711,205.4 "," 660,241.0 "," 600,300.7 "," 673,342.3 "," 707,509.0 "," 743,952.3 "," 8,180,353.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Production," 945,101.4 "," 833,294.7 "," 924,380.6 "," 822,301.3 "," 847,213.2 "," 808,470.5 "," 937,538.1 "," 876,637.8 "," 779,844.2 "," 886,822.8 "," 912,366.0 "," 972,148.8 "," 10,546,119.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Intra-Alberta Receipts," 3,855.2 "," 4,333.7 "," 2,844.1 "," 2,840.9 "," 1,449.8 "," 1,572.1 "," 7,275.0 "," 6,105.7 "," 3,855.7 "," 3,871.8 "," 3,153.9 ", 567.0 ," 41,724.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Flare, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fuel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Imports," 59,858.1 "," 55,297.9 "," 45,719.1 "," 16,881.0 "," 18,513.5 "," 5,729.8 "," 13,105.4 "," 20,991.6 "," 24,092.1 "," 41,429.2 "," 45,840.6 "," 46,448.6 "," 393,906.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Closing Inventory," 526,346.5 "," 321,245.1 "," 217,592.7 "," 267,828.6 "," 333,484.4 "," 408,379.6 "," 548,994.1 "," 694,995.3 "," 760,191.5 "," 734,282.6 "," 686,903.0 "," 613,628.6 "," 613,628.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Adjustments," 19,272.8 "," 8,356.4 "," 12,913.4 "," 8,805.7 "," 10,092.8 "," 8,944.4 "," 9,642.6 "," 7,414.0 "," 12,616.3 "," 19,897.1 "," 17,935.5 "," 13,106.2 "," 148,997.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL SUPPLY," 1,186,524.3 "," 1,106,384.1 "," 1,089,509.6 "," 800,593.0 "," 811,613.5 "," 749,821.6 "," 826,946.6 "," 765,147.9 "," 755,212.1 "," 977,929.8 "," 1,026,675.6 "," 1,105,545.0 "," 11,201,903.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DISPOSITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alberta Injection (reported as C3-SP or Solvent) ," 40,506.2 "," 42,740.1 "," 58,664.7 "," 52,198.6 "," 48,853.1 "," 64,076.1 "," 48,521.8 "," 52,613.2 "," 50,588.7 "," 56,781.3 "," 47,214.5 "," 57,680.2 "," 620,438.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alberta Other Sales  ," 326,732.3 "," 328,984.3 "," 298,551.0 "," 188,937.1 "," 199,032.4 "," 196,371.0 "," 238,384.3 "," 153,645.0 "," 133,280.3 "," 207,364.7 "," 244,272.7 "," 305,312.6 "," 2,820,867.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Other Canada Removals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,British Columbia," 38,557.9 "," 30,138.6 "," 39,638.5 "," 76,855.9 "," 130,401.4 "," 123,819.7 "," 144,962.5 "," 153,580.1 "," 124,871.9 "," 144,469.4 "," 144,809.9 "," 133,014.3 "," 1,285,120.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Saskatchewan," 61,574.0 "," 48,240.6 "," 61,019.3 "," 55,134.1 "," 40,110.0 "," 40,638.5 "," 66,542.1 "," 64,886.7 "," 57,324.0 "," 73,476.3 "," 46,902.3 "," 61,345.9 "," 677,193.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Manitoba," 60,043.1 "," 54,901.0 "," 45,155.7 "," 17,201.9 "," 18,795.8 "," 17,893.8 "," 13,484.2 "," 21,336.5 "," 22,761.9 "," 41,680.6 "," 45,741.5 "," 46,506.3 "," 405,502.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ontario," 18,536.6 "," 11,665.0 "," 10,009.0 "," 38,632.2 "," 78,040.9 "," 47,738.1 "," 45,084.4 "," 36,735.6 "," 15,288.2 "," 16,387.1 "," 12,018.8 "," 23,064.8 "," 353,200.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quebec," 25,836.1 "," 26,437.3 "," 13,872.2 "," 12,612.4 "," 13,123.6 "," 7,495.4 "," 7,112.1 "," 10,434.4 "," 21,288.9 "," 32,938.2 "," 26,608.3 "," 26,400.2 "," 224,159.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Maritimes," 2,505.3 "," 1,430.6 "," 4,751.4 "," 5,065.3 "," 6,408.5 "," 5,458.6 "," 5,778.9 "," 3,531.3 "," 3,195.3 "," 4,586.8 "," 7,078.2 "," 5,824.7 "," 55,614.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NWT Yukon Nunavut, 64.6 , 257.2 , -   , -   , -   , -   , -   , -   , -   , 64.0 , -   , 62.0 , 447.8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Other Canada Removals," 207,117.6 "," 173,070.3 "," 174,446.1 "," 205,501.8 "," 286,880.2 "," 243,044.1 "," 282,964.2 "," 290,504.6 "," 244,730.2 "," 313,602.4 "," 283,159.0 "," 296,218.2 "," 3,001,238.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,USA Removals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,     PADD 1," 49,211.2 "," 33,557.2 "," 37,610.3 "," 24,358.4 "," 27,693.5 "," 17,968.0 "," 14,747.4 "," 14,609.0 "," 16,503.4 "," 23,324.4 "," 18,919.1 "," 29,983.3 "," 308,485.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,     PADD 2," 319,697.2 "," 297,497.6 "," 286,266.5 "," 199,503.4 "," 112,719.0 "," 111,936.5 "," 122,076.9 "," 128,635.5 "," 145,116.5 "," 210,184.6 "," 258,946.3 "," 253,533.1 "," 2,446,113.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,     PADD 3," 52,463.2 "," 54,549.6 "," 61,251.5 "," 39,320.4 "," 35,484.4 "," 25,955.9 "," 15,310.1 "," 21,681.6 "," 37,819.4 "," 34,503.0 "," 31,250.0 "," 17,310.3 "," 426,899.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PADD 4," 24,068.7 "," 21,179.6 "," 11,268.0 "," 10,745.0 "," 26,709.8 "," 23,290.8 "," 30,067.2 "," 27,577.4 "," 21,124.4 "," 20,323.1 "," 24,381.4 "," 24,719.3 "," 265,454.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PADD 5," 166,727.9 "," 154,805.4 "," 161,451.5 "," 80,028.3 "," 74,241.1 "," 67,179.2 "," 74,874.7 "," 75,881.6 "," 106,049.2 "," 111,846.3 "," 118,532.6 "," 120,788.0 "," 1,312,405.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total USA Removals," 612,168.2 "," 561,589.4 "," 557,847.8 "," 353,955.5 "," 276,847.8 "," 246,330.4 "," 257,076.3 "," 268,385.1 "," 326,612.9 "," 400,181.4 "," 452,029.4 "," 446,334.0 "," 4,759,358.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Offshore Removals, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Removals From Alberta," 819,285.8 "," 734,659.7 "," 732,293.9 "," 559,457.3 "," 563,728.0 "," 489,374.5 "," 540,040.5 "," 558,889.7 "," 571,343.1 "," 713,783.8 "," 735,188.4 "," 742,552.2 "," 7,760,596.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reporting Adjustment,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,as percent,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL DISPOSITION," 1,186,524.3 "," 1,106,384.1 "," 1,089,509.6 "," 800,593.0 "," 811,613.5 "," 749,821.6 "," 826,946.6 "," 765,147.9 "," 755,212.1 "," 977,929.8 "," 1,026,675.6 "," 1,105,545.0 "," 11,201,903.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Please be advised due to reporting changes in PETRINEX, certain volumes in the reporting are estimated. These impact:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, 1.  Removals to Saskatchewan and small volumes in the Adjustments line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Run Date:  27 January 2023,,,,,,,,,,,,,Year To Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SUPPLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Opening Inventory," 613,628.6 "," 517,680.6 "," 409,551.1 "," 363,884.6 "," 451,730.3 "," 587,116.5 "," 724,311.1 "," 899,701.5 "," 1,049,181.3 "," 1,072,832.0 "," 1,035,935.8 "," 912,142.5 "," 613,628.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Plant/Gathering System Process," 212,261.7 "," 181,133.9 "," 149,150.3 "," 136,879.6 "," 198,394.8 "," 188,245.1 "," 192,934.4 "," 148,616.1 "," 110,972.8 "," 162,542.9 "," 104,032.2 "," 166,446.9 "," 1,951,610.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Refinery Process," 18,843.9 "," 18,547.5 "," 21,755.2 "," 13,819.5 "," 12,905.5 "," 15,015.2 "," 22,749.0 "," 20,231.4 "," 21,768.2 "," 19,788.1 "," 24,100.3 "," 24,699.6 "," 234,223.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fractionation Yield," 787,098.9 "," 725,910.0 "," 763,063.7 "," 715,363.2 "," 713,874.0 "," 762,265.4 "," 789,551.9 "," 720,320.7 "," 654,045.8 "," 731,919.8 "," 758,560.7 "," 696,808.4 "," 8,818,782.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Production," 1,018,204.5 "," 925,591.4 "," 933,969.2 "," 866,062.3 "," 925,174.3 "," 965,525.7 "," 1,005,235.3 "," 889,168.2 "," 786,786.8 "," 914,250.8 "," 886,693.2 "," 887,954.9 "," 11,004,616.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Intra-Alberta Receipts," 9,139.3 ", -   , -   ," 1,139.0 "," 7,163.3 "," 37,297.3 "," 42,638.7 "," 9,818.4 "," 1,412.7 "," 5,869.9 "," 4,751.2 "," 6,039.6 "," 125,269.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Flare, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fuel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
