Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/22/2017,2017,4,22,,3.3,,-1,,1.2,,16.8,,0,,0.5,,0,T,0.5,,1,,10,,50,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/23/2017,2017,4,23,,2,,-1.6,,0.2,,17.8,,0,,0,,3,,2.4,,1,,8,,39,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/24/2017,2017,4,24,,3.7,,-3,,0.4,,17.6,,0,,0.5,,2.1,,1.1,,1,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/25/2017,2017,4,25,,7.8,,-6.2,,0.8,,17.2,,0,,0,,0,,0,,,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/26/2017,2017,4,26,,10.4,,-3.7,,3.4,,14.6,,0,,0,,0,,0,,,,5,,32,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/27/2017,2017,4,27,,12.4,,-3.9,,4.3,,13.7,,0,,0,,0,,0.2,,,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/28/2017,2017,4,28,,13.7,,-1.1,,6.3,,11.7,,0,,0,T,0,,0,T,,,29,,46,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/29/2017,2017,4,29,,13.9,,0.3,,7.1,,10.9,,0,,0,T,0,,0,T,,,,,<31,
-118.88,55.18,GRANDE PRAIRIE A,3072921,4/30/2017,2017,4,30,,14.4,,2.5,,8.5,,9.5,,0,,0,T,0,,0,T,0,T,26,,48,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/1/2017,2017,5,1,,13.1,,-0.7,,6.2,,11.8,,0,,0,,0,,0,,,,25,,41,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/2/2017,2017,5,2,,15.5,,0.8,,8.2,,9.8,,0,,0,,0,,0,,,,28,,39,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/3/2017,2017,5,3,,19,,1.7,,10.4,,7.6,,0,,0,,0,,0,,,,27,,50,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/4/2017,2017,5,4,,17.4,,5.5,,11.5,,6.5,,0,,0,T,0,,0,T,,,20,,32,
-118.88,55.18,GRANDE PRAIRIE A,3072921,5/5/2017,2017,5,5,,24.3,,6,,15.2,,2.8,,0,,0,,0,,0,,,,26,,76,
