Date,Day,Henry USD/MMBtu,AECO 5A USD/MMBtu,AECO 5A Cad/GJ,Township,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Wind Speed 10 m Avg. (km/h),Township,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Wind Speed 10 m Avg. (km/h)
7/15/2018,Sunday,2.8,1.0059,1.2557,T024R01W5,6.7,26.17,0,8.99,T052R24W4,8.48,25.7,0,6.15
7/16/2018,Monday,2.8,0.7082,0.8814,T024R01W5,9.9,30.33,0,9.77,T052R24W4,15.05,30.53,0,8.84
7/17/2018,Tuesday,2.74,0.9571,1.1973,T024R01W5,12.66,30.9,0,9.86,T052R24W4,14.82,31.71,0,5.6
7/18/2018,Wednesday,2.785,1.2119,1.5168,T024R01W5,13.19,24.52,2.05,14.3,T052R24W4,15.73,27.02,4.92,10.33
7/19/2018,Thursday,2.725,1.0761,1.3538,T024R01W5,11.93,25.7,0,11.86,T052R24W4,14.37,25.5,4.82,11.59
7/20/2018,Friday,2.715,0.6993,0.872,T024R01W5,9.9,29.35,0,15.76,T052R24W4,10.35,25.84,15.64,12.68
7/21/2018,Saturday,2.76,0.6993,0.872,T024R01W5,7.82,24.02,0,15.92,T052R24W4,7.91,20.54,1.48,7.55
7/22/2018,Sunday,2.76,0.6993,0.872,T024R01W5,9.41,22.56,0,19.53,T052R24W4,11.67,21.08,2.26,15.98
7/23/2018,Monday,2.76,1.214,1.513,T024R01W5,8.65,22.48,2.69,13.1,T052R24W4,9.35,19.05,0,6.68
7/24/2018,Tuesday,2.705,1.3348,1.6656,T024R01W5,11.16,15.43,6.57,9.83,T052R24W4,10.79,19.43,0,8.11
7/25/2018,Wednesday,2.72,1.2607,1.5659,T024R01W5,8.31,22.07,0,8.85,T052R24W4,6.84,22.52,0,4.39
7/26/2018,Thursday,2.775,1.1467,1.4219,T024R01W5,10.24,24.25,2.37,10.83,T052R24W4,9.74,23.77,0,7.05
7/27/2018,Friday,2.775,0.604,0.7475,T024R01W5,8.79,22.43,0,7.4,T052R24W4,9.3,25.97,0,5.56
7/28/2018,Saturday,2.78,0.604,0.7475,T024R01W5,7.78,25.59,0,5.78,T052R24W4,11.9,28.03,0,5.38
7/29/2018,Sunday,2.78,0.604,0.7475,T024R01W5,9.76,28.29,0,7.44,T052R24W4,12.61,30.58,0,6.69
7/30/2018,Monday,2.78,1.1107,1.37,T024R01W5,10.89,31.93,1.51,12.51,T052R24W4,15.38,27.49,0,10.04
7/31/2018,Tuesday,2.755,1.0619,1.3104,T024R01W5,11.21,25.82,0,13.53,T052R24W4,15.74,27.09,0,10.42
8/1/2018,Wednesday,2.815,0.9465,1.1669,T024R01W5,13.3,29.28,11.72,14.28,T052R24W4,14.67,29.35,3.55,11.56
8/2/2018,Thursday,2.8,1.0325,1.2727,T024R01W5,12.64,22.74,2.88,9.98,T052R24W4,11.84,23.88,0.1,10
8/3/2018,Friday,2.79,0.642,0.7896,T024R01W5,11.05,24.41,3.55,11.85,T052R24W4,13.95,20.62,8.24,13.15
8/4/2018,Saturday,2.84,0.642,0.7896,T024R01W5,12.76,17.3,1.44,12.01,T052R24W4,15.21,21,14.28,10.79
8/5/2018,Sunday,2.84,0.642,0.7896,T024R01W5,10.61,23.57,0.1,6.53,T052R24W4,11.13,25.21,0,5.94
8/6/2018,Monday,2.84,0.642,0.7896,T024R01W5,9.84,28.82,0,11.81,T052R24W4,12.83,28.74,0,10.06
8/7/2018,Tuesday,2.865,1.0975,1.3541,T024R01W5,14.62,28.91,0,11.79,T052R24W4,14.75,25.38,0,9.17
8/8/2018,Wednesday,2.925,0.624,0.7726,T024R01W5,10.14,29.74,0,10.4,T052R24W4,11.66,28.15,0,6.02
8/9/2018,Thursday,2.97,1.0743,1.3282,T024R01W5,12.1,34.02,0,9.65,T052R24W4,13.59,34.46,0.1,6.67
8/10/2018,Friday,2.985,0.8049,1.0013,T024R01W5,14.65,36.58,0,7.73,T052R24W4,15.45,31.6,0,11.04
8/11/2018,Saturday,2.92,0.8049,1.0013,T024R01W5,13.61,24.71,0.48,20.33,T052R24W4,11.04,21.66,5.18,13.84
8/12/2018,Sunday,2.92,0.8049,1.0013,T024R01W5,8.32,19.23,7.01,15.04,T052R24W4,8.76,11.68,10.83,12.86
8/13/2018,Monday,2.92,0.8978,1.118,T024R01W5,7.87,20.85,0,11.11,T052R24W4,6.45,19.94,0,8.23
8/14/2018,Tuesday,2.92,1.1325,1.407,T024R01W5,7.8,29.48,0,8.5,T052R24W4,11.63,26.89,0,10.07
8/15/2018,Wednesday,2.975,1.2186,1.5195,T024R01W5,12.95,25.35,0,9.84,T052R24W4,13.39,22.28,0,6.66
8/16/2018,Thursday,3.01,1.0349,1.2895,T024R01W5,8.79,28.31,0,10.44,T052R24W4,12.62,27.26,0,6.03
8/17/2018,Friday,2.985,0.2657,0.3294,T024R01W5,10.23,28.22,0,8.42,T052R24W4,12.48,26.93,2.97,5.9
8/18/2018,Saturday,2.965,0.2657,0.3294,T024R01W5,7.36,19.1,0,16.33,T052R24W4,10.33,20.74,0,12.47
8/19/2018,Sunday,2.965,0.2657,0.3294,T024R01W5,3.58,19.22,0,6.03,T052R24W4,6.84,22.89,0,5.81
8/20/2018,Monday,2.965,0.6579,0.8157,T024R01W5,9.81,19.48,0,10.5,T052R24W4,6.59,22.74,0,4.77
8/21/2018,Tuesday,2.985,0.3343,0.4134,T024R01W5,4.88,26.21,0,8.99,T052R24W4,8.1,26.48,0,6.92
8/22/2018,Wednesday,3.01,1.0498,1.2949,T024R01W5,9.02,31.39,0,7.42,T052R24W4,11.03,25.67,0,6.94
8/23/2018,Thursday,2.99,0.9016,1.1157,T024R01W5,10.13,27.89,0,9.42,T052R24W4,9.57,22.43,0.1,9.44
8/24/2018,Friday,2.965,0.1492,0.1841,T024R01W5,7.43,15.95,5.19,17.83,T052R24W4,7.02,11.47,1.44,12.76
8/25/2018,Saturday,2.965,0.1492,0.1841,T024R01W5,4.8,19.56,0,7.3,T052R24W4,2.44,20.07,0,7
8/26/2018,Sunday,2.965,0.1492,0.1841,T024R01W5,7.03,20.08,5.38,11.21,T052R24W4,9.25,16.03,0.1,10.04
8/27/2018,Monday,2.965,0.8968,1.1022,T024R01W5,4.94,13.21,0.67,24.11,T052R24W4,6.61,14.45,1.34,12.63
8/28/2018,Tuesday,2.95,0.7261,0.8892,T024R01W5,2.83,20.82,0,11.27,T052R24W4,7.43,22.04,0.29,9.65
8/29/2018,Wednesday,2.93,0.6152,0.7546,T024R01W5,10.04,20.99,0,10.17,T052R24W4,11.22,18.24,1.34,6.4
8/30/2018,Thursday,2.96,0.1658,0.2042,T024R01W5,7.39,20.6,0.1,15.34,T052R24W4,9.11,18.39,0.48,14.85
8/31/2018,Friday,2.9,0.4921,0.6098,T024R01W5,4.21,20.25,0,17.28,T052R24W4,4.91,20.57,0.77,8.73
9/1/2018,Saturday,2.93,0.4921,0.6098,T024R01W5,6.23,16.43,1.18,12.66,T052R24W4,7.76,17.37,2.18,15.27
9/2/2018,Sunday,2.93,0.4921,0.6098,T024R01W5,3.78,20.69,0,9.09,T052R24W4,4.43,18.38,0.1,8.63
9/3/2018,Monday,2.93,0.4921,0.6098,T024R01W5,6.14,14.91,1.93,18.94,T052R24W4,4.94,15,2.68,13.68
9/4/2018,Tuesday,2.93,0.8492,1.061,T024R01W5,4.9,14.46,0,11.61,T052R24W4,4.73,15.82,0,7.08
9/5/2018,Wednesday,2.96,0.8831,1.1038,T024R01W5,1.37,20.84,0,10.73,T052R24W4,3.33,21.14,0,7.98
9/6/2018,Thursday,2.945,0.7767,0.9728,T024R01W5,3.62,24.88,0,8.98,T052R24W4,9.17,21.08,0,12.38
9/7/2018,Friday,2.875,0.2495,0.3115,T024R01W5,6.77,27.74,0,7.26,T052R24W4,10.96,26.32,0,7.51
9/8/2018,Saturday,2.835,0.2495,0.3115,T024R01W5,8.71,22.52,0,14.34,T052R24W4,8.97,17.71,0.4,8.52
9/9/2018,Sunday,2.835,0.2495,0.3115,T024R01W5,8.16,16.21,0,8.66,T052R24W4,7.49,12.6,0.1,13.5
9/10/2018,Monday,2.835,0.9363,1.168,T024R01W5,4.47,17.47,5.36,10.45,T052R24W4,5.92,10.11,4.17,7.09
9/11/2018,Tuesday,2.85,0.746,0.9288,T024R01W5,3.23,17.45,0.86,9.09,T052R24W4,3.58,14.46,0.4,5.96
9/12/2018,Wednesday,2.89,1.0858,1.3384,T024R01W5,-0.17,7.72,0.21,18.72,T052R24W4,-1.52,8.9,4.17,15.06
9/13/2018,Thursday,2.93,1.138,1.403,T024R01W5,-2.46,2.3,0.32,12.19,T052R24W4,-1.81,0.87,3.28,10.04
9/14/2018,Friday,2.93,1.2271,1.5164,T024R01W5,-2.21,3.81,0.21,10.37,T052R24W4,-0.25,3.65,0,8.1
9/15/2018,Saturday,2.855,1.2271,1.5164,T024R01W5,1.53,4.71,0.11,13.33,T052R24W4,0.38,2.59,16.18,10.08
9/16/2018,Sunday,2.855,1.2271,1.5164,T024R01W5,0.35,4.33,1.29,8.84,T052R24W4,0.68,3.1,11.32,9.39
9/17/2018,Monday,2.855,0.8059,0.9943,T024R01W5,1.41,12.07,0,8.35,T052R24W4,1.41,4.99,0.2,4.46
9/18/2018,Tuesday,2.905,0.817,1.0052,T024R01W5,2.6,6.54,0,7.48,T052R24W4,0.71,11.63,0,7.56
9/19/2018,Wednesday,2.97,1.1778,1.4443,T024R01W5,2.73,10.78,0,9.46,T052R24W4,-1.34,13.96,0,4.75
9/20/2018,Thursday,3.055,1.0967,1.343,T024R01W5,0.25,9.51,0.43,11.71,T052R24W4,0.14,9.7,0.1,11.31
9/21/2018,Friday,3,1.1248,1.3767,T024R01W5,-0.44,5.45,2.68,13.69,T052R24W4,-0.03,2.39,7.84,9.95
9/22/2018,Saturday,3.02,1.1248,1.3767,T024R01W5,-1.93,1.48,0.86,9.53,T052R24W4,-1.13,1.11,4.96,14.19
9/23/2018,Sunday,3.02,1.1248,1.3767,T024R01W5,-0.29,7.03,0.43,5.88,T052R24W4,-0.27,8.43,0,9.48
9/24/2018,Monday,3.02,1.3088,1.6046,T024R01W5,3.52,12.8,0.96,13.65,T052R24W4,3.72,11.55,1.39,12.81
9/25/2018,Tuesday,3.04,1.4908,1.8289,T024R01W5,2.69,16.82,0.21,11.73,T052R24W4,0.7,17.13,0,7.88
9/26/2018,Wednesday,3.13,1.6735,2.0562,T024R01W5,4.78,14.81,0.64,11.69,T052R24W4,6.55,13.32,1.39,13.36
9/27/2018,Thursday,3.13,1.8805,2.3232,T024R01W5,0.67,5.11,11.15,9.57,T052R24W4,1.22,8.45,0,9.25
9/28/2018,Friday,3.07,1.8367,2.2498,T024R01W5,-0.98,7.26,0.86,8.25,T052R24W4,0.75,8.09,0.1,5.02
9/29/2018,Saturday,3.07,1.8367,2.2498,T024R01W5,-1.64,2.83,0,14.1,T052R24W4,-2.2,3.04,0.1,11.78
9/30/2018,Sunday,3.07,1.8367,2.2498,T024R01W5,-3.64,-0.08,0,17.87,T052R24W4,-1.81,4.85,0,10.63
10/1/2018,Monday,2.99,1.8516,2.2462,T024R01W5,-2.41,0.27,3.92,9.31,T052R24W4,-0.72,4.1,0,7.84
10/2/2018,Tuesday,3.105,2.095,2.5448,T024R01W5,-4.48,-1.93,19.68,12.21,T052R24W4,-4.4,3.31,0,8.94
10/3/2018,Wednesday,3.14,1.9845,2.4124,T024R01W5,-10.61,1.39,2.47,9.12,T052R24W4,-3.94,6.99,0,10.6
10/4/2018,Thursday,3.255,2.1107,2.5814,T024R01W5,-5.67,1.76,0,7.62,T052R24W4,-1.87,9.11,0,10.89
10/5/2018,Friday,3.3,2.0409,2.5047,T024R01W5,-6.58,7.06,0,5.9,T052R24W4,-4.17,10.34,0,6.28
10/6/2018,Saturday,3.245,2.0409,2.5047,T024R01W5,-4.51,8.97,0,6.25,T052R24W4,-2.67,11.23,0,7.29
10/7/2018,Sunday,3.245,2.0409,2.5047,T024R01W5,-4.14,10.43,0,6.62,T052R24W4,-1.76,7.1,3.3,11.49
10/8/2018,Monday,3.245,2.0409,2.5047,T024R01W5,-3.23,1.1,0.52,14.88,T052R24W4,-3.82,-1.71,0.6,13.29
10/9/2018,Tuesday,3.295,2.1133,2.5956,T024R01W5,-4.88,-3,3.81,10.7,T052R24W4,-4.97,-1.93,0.4,13.08
10/10/2018,Wednesday,3.365,1.6828,2.0712,T024R01W5,-4.2,-0.43,0.62,12.61,T052R24W4,-3.52,0.61,0,11.01
10/11/2018,Thursday,3.37,1.447,1.7881,T024R01W5,-1.91,4.27,3.61,9.62,T052R24W4,-1.25,6.14,0.6,7.45
10/12/2018,Friday,3.185,1.1502,1.4197,T024R01W5,-1.1,13.43,0,26.95,T052R24W4,-1.06,7.17,9.31,13.04
10/13/2018,Saturday,3.2,1.1502,1.4197,T024R01W5,-3.35,0.65,0,15.42,T052R24W4,-3.57,1.39,0,12.2
10/14/2018,Sunday,3.2,1.1502,1.4197,T024R01W5,-6.1,11.28,0.31,10.36,T052R24W4,-5.27,11.51,0,8.69
10/15/2018,Monday,3.2,2.19,2.6915,T024R01W5,2.76,17.42,0,15.13,T052R24W4,7.48,14.07,0,13.91
10/16/2018,Tuesday,3.255,0.6083,0.746,T024R01W5,0.96,19.06,0,9.33,T052R24W4,1.02,17.51,0,7.76
10/17/2018,Wednesday,3.27,0.3312,0.4077,T024R01W5,2.22,21.21,0,9.44,T052R24W4,2.04,24.66,0,7.71
10/18/2018,Thursday,3.305,0.0922,0.1141,T024R01W5,3.2,16.97,0,11.37,T052R24W4,2.97,16.94,0,11.11
10/19/2018,Friday,3.28,-0.1517,-0.1884,T024R01W5,-1.78,13.98,0,7.61,T052R24W4,-1.25,14.01,0,7.54
10/20/2018,Saturday,3.205,-0.1517,-0.1884,T024R01W5,0.29,20.2,0,10.88,T052R24W4,1.77,17.24,0,13.2
10/21/2018,Sunday,3.205,-0.1517,-0.1884,T024R01W5,-2.51,11.99,0,6.72,T052R24W4,-0.47,12.07,0,9.64
10/22/2018,Monday,3.205,0.8022,0.9964,T024R01W5,-3.53,12.93,0,9.7,T052R24W4,-3.05,14.25,0,12.33
10/23/2018,Tuesday,3.205,0.5443,0.6759,T024R01W5,-2.82,17.67,0,5.46,T052R24W4,-1.12,13.31,0,8.57
10/24/2018,Wednesday,3.225,-0.1432,-0.1763,T024R01W5,2.08,16.25,0,12.73,T052R24W4,-2.99,12.98,0,4.2
10/25/2018,Thursday,3.355,0.6642,0.8226,T024R01W5,-0.39,15.05,0,13.45,T052R24W4,1.21,16.07,0,7.04
10/26/2018,Friday,3.315,0.2937,0.3646,T024R01W5,-1.72,16.29,0,13.04,T052R24W4,0.37,12.2,0,8.26
10/27/2018,Saturday,3.2,0.2937,0.3646,T024R01W5,-0.62,12.52,0,16.01,T052R24W4,-0.18,10.64,0,12.86
10/28/2018,Sunday,3.2,0.2937,0.3646,T024R01W5,-0.99,12.92,0,12.67,T052R24W4,-3.06,8.17,1.1,9.86
10/29/2018,Monday,3.2,0.3385,0.4213,T024R01W5,-1.64,11.25,0,10.02,T052R24W4,0.83,8.73,0,12.52
10/30/2018,Tuesday,3.17,0.4856,0.6045,T024R01W5,-1.88,11.52,0,17.33,T052R24W4,0.13,8.35,0.1,9.11
10/31/2018,Wednesday,3.22,0.6615,0.8235,T024R01W5,-0.36,10.99,0,14.63,T052R24W4,-1.79,8.41,0,4.59
11/1/2018,Thursday,3.29,0.2618,0.3253,T024R01W5,0.96,5.97,0,19.57,T052R24W4,-0.93,3.15,0,13.66
11/2/2018,Friday,3.32,0.4768,0.5924,T024R01W5,-0.74,2.31,0,13.99,T052R24W4,-1.91,-0.12,10.26,10.78
11/3/2018,Saturday,3.22,0.4768,0.5924,T024R01W5,-3.16,11.97,0,12.54,T052R24W4,-4.01,6.03,0,7.68
11/4/2018,Sunday,3.22,0.4768,0.5924,T024R01W5,-2.91,12.62,0.58,18.46,T052R24W4,-6.22,2.03,2.11,13.42
11/5/2018,Monday,3.22,1.8589,2.308,T024R01W5,-8.27,-2.91,0.29,15.34,T052R24W4,-10.88,-6.18,0.7,14.4
11/6/2018,Tuesday,3.49,2.2793,2.8373,T024R01W5,-10.24,-6.92,1.36,6.25,T052R24W4,-13.21,-10,0.1,9.36
11/7/2018,Wednesday,3.505,2.5025,3.1095,T024R01W5,-12.29,-4.38,0.19,7.98,T052R24W4,-12.75,-6.19,0.1,7.08
11/8/2018,Thursday,3.51,2.4564,3.0538,T024R01W5,-13.74,-1.38,0,9.69,T052R24W4,-15.37,-9.07,0.1,8.59
11/9/2018,Friday,3.605,2.2222,2.7864,T024R01W5,-11.57,7.44,0.29,15.58,T052R24W4,-12.12,3.38,1.11,11.88
11/10/2018,Saturday,3.78,2.2222,2.7864,T024R01W5,-3.22,2.09,0,18.5,T052R24W4,-3.13,2.65,0.7,15.78
11/11/2018,Sunday,3.78,2.2222,2.7864,T024R01W5,-7.81,-1.22,0.58,10.75,T052R24W4,-11.04,-3.11,0.1,8.56
11/12/2018,Monday,3.78,1.9527,2.4485,T024R01W5,-9.5,7.61,0,8.94,T052R24W4,-9.53,4.45,0,7.04
11/13/2018,Tuesday,3.94,1.6954,2.125,T024R01W5,-1.1,13.79,0,16.63,T052R24W4,-1.67,9,0,6.54
11/14/2018,Wednesday,4.035,1.9812,2.4862,T024R01W5,-0.43,10.86,0,17.13,T052R24W4,2.41,9.19,0,6.42
11/15/2018,Thursday,4.59,1.9674,2.4597,T024R01W5,-2.28,8.68,0,7.82,T052R24W4,-5.67,4.34,3.42,10.72
11/16/2018,Friday,4.615,1.4646,1.8285,T024R01W5,-14.79,2.44,0.49,19.31,T052R24W4,-16.07,-5.58,0.6,12.55
11/17/2018,Saturday,4.27,1.4646,1.8285,T024R01W5,-15.97,1.73,0.19,8.05,T052R24W4,-16.24,-2.47,0.8,8.1
11/18/2018,Sunday,4.27,1.4646,1.8285,T024R01W5,-4.42,5.3,0.68,13.31,T052R24W4,-4.48,4.12,3.12,10.07
11/19/2018,Monday,4.27,1.1214,1.4018,T024R01W5,-2.97,10.63,0,7.86,T052R24W4,-4.27,6.32,0,8.44
11/20/2018,Tuesday,4.585,1.183,1.4853,T024R01W5,-0.91,13.16,0,15.64,T052R24W4,-3.27,8.38,0,5.81
11/21/2018,Wednesday,4.7,0.9639,1.2129,T024R01W5,-1.94,9.02,0,8.54,T052R24W4,-1.25,6.44,0,5.05
11/22/2018,Thursday,4.68,0.9639,1.2129,T024R01W5,-2.85,10.97,0,8.28,T052R24W4,-1.77,5.79,0,4.82
11/23/2018,Friday,4.68,0.9639,1.2129,T024R01W5,-5.38,1.05,10.3,9.33,T052R24W4,-6.56,1.06,0,8.59
11/24/2018,Saturday,4.68,0.9639,1.2129,T024R01W5,-11.08,-2.62,4.18,7.4,T052R24W4,-7.27,-3.54,0,9.48
11/25/2018,Sunday,4.68,0.9639,1.2129,T024R01W5,-9.09,1.15,0.19,6.97,T052R24W4,-5.54,3.39,0,6.48
11/26/2018,Monday,4.68,0.7586,0.9518,T024R01W5,-8.94,6.11,0,8.85,T052R24W4,-6.68,-1.05,0,13.19
11/27/2018,Tuesday,4.235,0.1927,0.2431,T024R01W5,1.38,9.91,0,15.2,T052R24W4,-3.79,-1.44,0.1,6.36
11/28/2018,Wednesday,4.32,0.2646,0.3339,T024R01W5,-2.29,8.61,0,14.33,T052R24W4,-4.49,6.15,0.3,5.67
11/29/2018,Thursday,4.435,0.3176,0.3997,T024R01W5,-7.15,5.93,0,5.89,T052R24W4,-2.84,3.74,0.1,5.83
11/30/2018,Friday,4.5,1.2089,1.5221,T024R01W5,-9.09,1.8,0,4.68,T052R24W4,-2.57,2.78,0.1,4.29
12/1/2018,Saturday,4.565,1.2089,1.5221,T024R01W5,-5.32,-2.72,3.44,13.17,T052R24W4,-5.53,-1.12,2.71,7.93
12/2/2018,Sunday,4.565,1.2089,1.5221,T024R01W5,-5.95,-2.27,2.94,13.91,T052R24W4,-6.44,-4.66,9.93,9.35
12/3/2018,Monday,4.565,1.2074,1.5098,T024R01W5,-10.29,-2.35,0.2,7.13,T052R24W4,-14.77,-4.52,3.21,9.48
12/4/2018,Tuesday,4.39,1.0947,1.3697,T024R01W5,-11.43,0.65,0,11.76,T052R24W4,-16.47,-1.57,0,12.92
12/5/2018,Wednesday,4.63,1.1939,1.5149,T024R01W5,-14.38,-4,0,14.1,T052R24W4,-13.15,-6.52,0.1,11.47
12/6/2018,Thursday,4.62,1.0123,1.2876,T024R01W5,-18.48,-3.58,0,7.27,T052R24W4,-16.26,-6.95,0,7.03
12/7/2018,Friday,4.41,0.9912,1.2498,T024R01W5,-15.99,0.62,0.2,7.77,T052R24W4,-18.26,-7.81,0,5.7
12/8/2018,Saturday,4.48,0.9912,1.2498,T024R01W5,-11.38,0.99,0,9.76,T052R24W4,-14.92,-3.68,0,6.71
12/9/2018,Sunday,4.48,0.9912,1.2498,T024R01W5,-7.65,4.91,0,11.81,T052R24W4,-13.63,-1.35,0,6.34
12/10/2018,Monday,4.48,0.8801,1.117,T024R01W5,-0.06,5.48,0,17.21,T052R24W4,-9.04,2.37,2.31,6.55
12/11/2018,Tuesday,4.505,0.9778,1.2426,T024R01W5,-7.11,4.37,0,11.04,T052R24W4,-8.5,-2.32,0,8.2
12/12/2018,Wednesday,4.5,1.1214,1.4177,T024R01W5,-4.29,3.5,0,17.44,T052R24W4,-4.37,3.96,0,11.18
12/13/2018,Thursday,4.195,1.2566,1.5897,T024R01W5,-5.12,6.36,0,11.05,T052R24W4,-4.35,5.5,0,9.04
12/14/2018,Friday,4.23,1.0288,1.3056,T024R01W5,-5.03,8.82,0,16.46,T052R24W4,-5.04,5.92,0,10
12/15/2018,Saturday,3.895,1.0288,1.3056,T024R01W5,-7.33,6.77,0,15.35,T052R24W4,-8.04,5.56,0,16.45
12/16/2018,Sunday,3.895,1.0288,1.3056,T024R01W5,-7.24,3.08,0,9.69,T052R24W4,-11.12,-4.97,0,11.91
12/17/2018,Monday,3.895,1.3416,1.7027,T024R01W5,-5.28,7.96,0,14.5,T052R24W4,-9.74,-0.03,0,6.48
12/18/2018,Tuesday,3.63,1.3609,1.737,T024R01W5,-3.66,6.95,0,13.16,T052R24W4,-7.45,3.35,0,5.02
12/19/2018,Wednesday,3.675,1.4238,1.8131,T024R01W5,-2.36,6.21,0,14.8,T052R24W4,-6.34,5.71,0,6.71
12/20/2018,Thursday,3.56,1.3706,1.756,T024R01W5,-3.19,8.25,0,17.58,T052R24W4,-9.43,2.13,0,10.76
12/21/2018,Friday,3.695,1.3769,1.7712,T024R01W5,-3.62,4.49,0,20.49,T052R24W4,-4.38,0.85,0.5,23.06
12/22/2018,Saturday,3.53,1.3769,1.7712,T024R01W5,-9.54,-2.72,0,10.8,T052R24W4,-13.65,-3.42,0.1,9.91
12/23/2018,Sunday,3.53,1.3769,1.7712,T024R01W5,-7.79,2.49,0,10.96,T052R24W4,-13.99,-5.1,0,7.23
12/24/2018,Monday,3.53,1.3769,1.7712,T024R01W5,-12.31,-3.54,0,5.86,T052R24W4,-13.21,-6.63,0,7.5
12/25/2018,Tuesday,3.53,1.3769,1.7712,T024R01W5,-9.97,-2.16,0.4,7.58,T052R24W4,-10.09,-5.54,1.2,5.93
12/26/2018,Wednesday,3.53,1.3769,1.7712,T024R01W5,-8.76,-4.27,0.61,8.27,T052R24W4,-17.64,-9.37,0.2,7.4
12/27/2018,Thursday,3.215,1.4876,1.9249,T024R01W5,-9.99,-5.43,0.4,6.7,T052R24W4,-15.45,-8.49,0,5.25
12/28/2018,Friday,3.065,1.1906,1.5379,T024R01W5,-13.05,1.35,0,10.25,T052R24W4,-12.18,-2.79,0.4,6.78
12/29/2018,Saturday,3.065,1.1906,1.5379,T024R01W5,-4.01,8.46,0,12.57,T052R24W4,-5.9,-2.42,3.51,8.78
12/30/2018,Sunday,3.065,1.1906,1.5379,T024R01W5,-13.73,3.32,0.2,21.77,T052R24W4,-19.96,-3.92,0.4,16.7
12/31/2018,Monday,3.065,1.1906,1.5379,T024R01W5,-15.54,-8.17,0.3,9.53,T052R24W4,-20.38,-6.45,0,10.12
1/1/2019,Tuesday,3.225,1.1906,1.5379,T024R01W5,-11.77,5.7,0.2,12.51,T052R24W4,-11.03,3.08,0.8,11.22
1/2/2019,Wednesday,3.225,0.875,1.1271,T024R01W5,4.48,10.35,0,22.53,T052R24W4,-0.18,8.46,0,8.77
1/3/2019,Thursday,2.79,1.1791,1.5072,T024R01W5,-1.26,9.42,0,11.21,T052R24W4,-1.79,5.99,0.1,6.49
1/4/2019,Friday,2.685,1.2597,1.5998,T024R01W5,-6.31,8.63,0,19.83,T052R24W4,-5.17,-1.28,1.6,8.08
1/5/2019,Saturday,2.745,1.2597,1.5998,T024R01W5,-9.85,-4.03,0,6.1,T052R24W4,-5.84,-3.77,0.1,13.32
1/6/2019,Sunday,2.745,1.2597,1.5998,T024R01W5,-7.35,5.34,0,11.97,T052R24W4,-6.42,-3.31,0.6,13.42
1/7/2019,Monday,2.745,1.3935,1.7566,T024R01W5,-12.97,-5.57,0,8.8,T052R24W4,-18.67,-6.41,0.7,17.41
1/8/2019,Tuesday,2.72,1.506,1.8997,T024R01W5,-15.15,-6.46,0,12.13,T052R24W4,-22.6,-11.14,0,8.51
1/9/2019,Wednesday,2.88,1.3385,1.6764,T024R01W5,-11.54,-4.45,0,8.93,T052R24W4,-13.71,-8.48,0.1,12.9
1/10/2019,Thursday,2.905,1.2615,1.5822,T024R01W5,-11.54,9.43,0,8.91,T052R24W4,-16.07,-9.99,0.1,3.84
1/11/2019,Friday,2.95,1.1987,1.5058,T024R01W5,-9.88,7.63,0,7.73,T052R24W4,-14.47,-3.27,0,9.4
1/12/2019,Saturday,2.88,1.1987,1.5058,T024R01W5,-3.9,9.15,0,8.12,T052R24W4,-9.01,0.3,0,4.03
1/13/2019,Sunday,2.88,1.1987,1.5058,T024R01W5,-5.88,9.77,0,8.33,T052R24W4,-12.22,-3.78,0,3.4
1/14/2019,Monday,2.88,1.4946,1.8813,T024R01W5,-7.79,9.56,0,6.83,T052R24W4,-10.21,2.9,0,6.98
1/15/2019,Tuesday,3.36,1.5109,1.9008,T024R01W5,-9.62,-2.26,0,7.79,T052R24W4,-11.12,-1.04,0,9.46
1/16/2019,Wednesday,3.515,1.6821,2.1114,T024R01W5,-8.37,-5.78,1.51,4.9,T052R24W4,-15.97,-10.57,0.8,9.24
1/17/2019,Thursday,3.61,1.5271,1.9247,T024R01W5,-16.73,-8.02,1.61,7.03,T052R24W4,-20.21,-15.58,0.4,12.65
1/18/2019,Friday,3.52,1.5233,1.9149,T024R01W5,-17.81,-13.69,0.91,9.5,T052R24W4,-17.24,-14.49,0.8,14.95
1/19/2019,Saturday,3.36,1.5233,1.9149,T024R01W5,-18.55,3.03,0.3,11.24,T052R24W4,-16.22,-12.36,0.1,16.06
1/20/2019,Sunday,3.36,1.5233,1.9149,T024R01W5,-9.49,2.42,0,8.15,T052R24W4,-13.24,2.29,0,6.7
1/21/2019,Monday,3.36,1.5233,1.9149,T024R01W5,-9.83,-0.26,0,7.87,T052R24W4,-8.78,1.45,0.2,5.51
1/22/2019,Tuesday,3.36,1.4923,1.8857,T024R01W5,-10.59,3.37,0,21.84,T052R24W4,-11.15,-0.06,0.3,7.41
1/23/2019,Wednesday,3.145,1.4947,1.8932,T024R01W5,-17.14,0.76,0,13.92,T052R24W4,-21.22,-1.11,0.7,13.93
1/24/2019,Thursday,3.095,1.4771,1.868,T024R01W5,-18.79,0.84,0,10.04,T052R24W4,-21.94,1.39,0,12.23
