Date,Day,Weekend,"Public
Holiday","Weekend / 
Public Holiday",Henry USD/MMBtu,AECO 5A USD/MMBtu,AECO 5A Cad/GJ,Air Temp. Min. (°C),Air Temp. Max. (°C)
10/9/2020,Friday,N,N,N,1.48,1.2079,1.5023,3.05,12.28
10/10/2020,Saturday,Y,N,Y,2.265,1.2079,1.5023,8.93,20.93
10/11/2020,Sunday,Y,N,Y,2.265,1.2079,1.5023,0.78,12.89
10/12/2020,Monday,N,Y,Y,2.265,1.2079,1.5023,-0.46,5.16
10/13/2020,Tuesday,N,N,N,2.315,1.9141,2.3834,-4.12,4.2
10/14/2020,Wednesday,N,N,N,2.135,1.9877,2.4769,-2.51,5.45
10/15/2020,Thursday,N,N,N,2.03,2.2175,2.7834,-4.44,4.95
10/16/2020,Friday,N,N,N,2.235,2.099,2.625,-4.23,3.4
10/17/2020,Saturday,Y,N,Y,2.165,2.099,2.625,-8.76,-3.48
10/18/2020,Sunday,Y,N,Y,2.165,2.099,2.625,-9.09,-6.18
10/19/2020,Monday,N,N,N,2.165,2.3628,2.9459,-8.31,-0.81
10/20/2020,Tuesday,N,N,N,2.33,2.4851,3.0911,-5.31,2.01
10/21/2020,Wednesday,N,N,N,2.585,2.5279,3.1468,-9.39,-2.85
10/22/2020,Thursday,N,N,N,2.86,2.5569,3.1829,-10.38,-7.88
10/23/2020,Friday,N,N,N,2.88,2.4832,3.0948,-11.98,-8.97
10/24/2020,Saturday,Y,N,Y,2.895,2.4832,3.0948,-15.89,-10.13
10/25/2020,Sunday,Y,N,Y,2.895,2.4832,3.0948,-19.66,-1.81
10/26/2020,Monday,N,N,N,2.895,2.4506,3.0696,-5.21,3.78
10/27/2020,Tuesday,N,N,N,3.08,2.4164,3.0136,2.07,13.24
10/28/2020,Wednesday,N,N,N,3.04,2.4955,3.1508,-0.16,3.91
10/29/2020,Thursday,N,N,N,3.06,2.5179,3.1897,-1.53,5.96
10/30/2020,Friday,N,N,N,3,2.5211,3.1861,-2.45,12.99
10/31/2020,Saturday,Y,N,Y,3,2.5211,3.1861,-5.01,9.46
11/1/2020,Sunday,Y,N,Y,3.04,2.5211,3.1861,-0.17,16.95
11/2/2020,Monday,N,N,N,3.04,2.5588,3.2148,4.58,22.62
11/3/2020,Tuesday,N,N,N,2.995,2.3769,2.9588,5.65,18.92
11/4/2020,Wednesday,N,N,N,2.835,2.2406,2.7852,4.01,14.01
11/5/2020,Thursday,N,N,N,2.6,2.2776,2.8164,0.33,12.8
11/6/2020,Friday,N,N,N,2.655,2.0671,2.5531,-3.16,3.78
11/7/2020,Saturday,Y,N,Y,2.6,2.0671,2.5531,-8.46,0.57
11/8/2020,Sunday,Y,N,Y,2.6,2.0671,2.5531,-11.31,-7.55
11/9/2020,Monday,N,N,N,2.6,2.1644,2.6622,-14.37,3.07
11/10/2020,Tuesday,N,N,N,2.59,2.2095,2.719366667,-6.61,1.98
11/11/2020,Wednesday,N,Y,Y,2.705,2.2251,2.7386,-13.84,-6.6
11/12/2020,Thursday,N,N,N,2.77,2.325,2.8886,-13.97,2.78
11/13/2020,Friday,N,N,N,2.815,2.335,2.914,-7.3,1.28
11/14/2020,Saturday,Y,N,Y,2.845,2.335,2.914,-7.5,1.1
11/15/2020,Sunday,Y,N,Y,2.845,2.335,2.914,-10.71,5.6
11/16/2020,Monday,N,N,N,2.845,2.1394,2.651,-6.01,5.23
11/17/2020,Tuesday,N,N,N,2.63,2.0853,2.5911,-4.93,8.85
11/18/2020,Wednesday,N,N,N,2.54,2.059,2.5467,-8.7,4.85
11/19/2020,Thursday,N,N,N,2.36,1.9413,2.4074,-12.3,-8.35
11/20/2020,Friday,N,N,N,2.195,2.0713,2.5673,-13.04,1.99
11/21/2020,Saturday,Y,N,Y,2.215,2.0713,2.5673,-6.33,5.03
11/22/2020,Sunday,Y,N,Y,2.215,2.0713,2.5673,-10.22,2.05
11/23/2020,Monday,N,N,N,2.215,2.0636,2.5621,-7.35,1.89
11/24/2020,Tuesday,N,N,N,2.22,2.153,2.6585,-9.05,8.04
11/25/2020,Wednesday,N,N,N,2.29,2.1016,2.5886,-6.72,2.5
11/26/2020,Thursday,N,N,N,2.28,2.1016,2.5886,-6.47,6.32
11/27/2020,Friday,N,N,N,2.28,2.1016,2.5886,-0.04,10.16
11/28/2020,Saturday,Y,N,Y,2.28,2.1016,2.5886,-8.09,8.79
11/29/2020,Sunday,Y,N,Y,2.28,2.1016,2.5886,-9.78,8.2
11/30/2020,Monday,N,N,N,2.28,2.1596,2.657,-2.9,7.49
12/1/2020,Tuesday,N,N,N,2.875,2.0072,2.465,-6.47,3.06
12/2/2020,Wednesday,N,N,N,2.805,1.978,2.425,-4.67,8.94
12/3/2020,Thursday,N,N,N,2.7,1.8359,2.2406,-4.08,15.13
12/4/2020,Friday,N,N,N,2.45,1.8416,2.2338,-0.42,11.88
12/5/2020,Saturday,Y,N,Y,2.47,1.8416,2.2338,-3.41,12.82
12/6/2020,Sunday,Y,N,Y,2.47,1.8416,2.2338,-2.84,13.8
12/7/2020,Monday,N,N,N,2.47,1.7321,2.101,1.83,13.61
12/8/2020,Tuesday,N,N,N,2.405,1.8034,2.1897,-1.25,12.55
12/9/2020,Wednesday,N,N,N,2.36,1.9168,2.3244,-9.67,3.06
12/10/2020,Thursday,N,N,N,2.45,1.9827,2.3918,-11.24,-1.25
12/11/2020,Friday,N,N,N,2.435,2.0904,2.5298,-12.25,-7.07
12/12/2020,Saturday,Y,N,Y,2.55,2.0904,2.5298,-13.93,-5.23
12/13/2020,Sunday,Y,N,Y,2.55,2.0904,2.5298,-17.41,-13.75
12/14/2020,Monday,N,N,N,2.55,2.2748,2.7572,-17.13,-0.59
12/15/2020,Tuesday,N,N,N,2.675,2.1338,2.575,-7.38,2.18
12/16/2020,Wednesday,N,N,N,2.625,2.1871,2.6441,-3.28,4.27
12/17/2020,Thursday,N,N,N,2.665,2.1891,2.6384,-8.21,4.58
12/18/2020,Friday,N,N,N,2.695,2.1658,2.623,-11.65,5.18
12/19/2020,Saturday,Y,N,Y,2.685,2.1658,2.623,-2.21,5.6
12/20/2020,Sunday,Y,N,Y,2.685,2.1658,2.623,-3.49,5.96
12/21/2020,Monday,N,N,N,2.685,2.0912,2.5444,-4.02,2.56
12/22/2020,Tuesday,N,N,N,2.655,2.1748,2.6629,-16.77,-3.47
12/23/2020,Wednesday,N,N,N,2.77,2.0752,2.5256,-18.69,4.88
12/24/2020,Thursday,N,N,N,2.675,2.0196,2.4557,-0.31,7.97
12/25/2020,Friday,N,Y,Y,2.595,2.0196,2.4557,-7.03,4.5
12/26/2020,Saturday,Y,Y,Y,2.595,2.0196,2.4557,-8.66,-3.53
12/27/2020,Sunday,Y,N,Y,2.595,2.0196,2.4557,-13.4,-7.5
12/28/2020,Monday,N,N,N,2.595,2.0196,2.4557,-14.15,-2.5
12/29/2020,Tuesday,N,N,N,2.33,1.9423,2.3553,-15.99,-5.05
12/30/2020,Wednesday,N,N,N,2.37,1.9692,2.3825,-9.47,0.87
12/31/2020,Thursday,N,N,N,2.385,1.9135,2.3133,-10.57,-0.04
1/1/2021,Friday,N,Y,Y,2.385,1.9135,2.3133,-5.68,3.41
1/2/2021,Saturday,Y,N,Y,2.385,1.9135,2.3133,-6.76,7.71
1/3/2021,Sunday,Y,N,Y,2.385,1.9135,2.3133,-6.15,4.8
1/4/2021,Monday,N,N,N,2.385,2.0701,2.5075,-7.39,2.67
1/5/2021,Tuesday,N,N,N,2.565,2.0985,2.5263,-4.74,4.81
1/6/2021,Wednesday,N,N,N,2.715,2.0764,2.4966,-7,4.36
1/7/2021,Thursday,N,N,N,2.7,2.118,2.5541,-9.66,3.3
1/8/2021,Friday,N,N,N,2.73,2.1227,2.5545,-15.63,-1.51
1/9/2021,Saturday,Y,N,Y,2.725,2.1227,2.5545,-13.52,-0.42
1/10/2021,Sunday,Y,N,Y,2.725,2.1227,2.5545,-14.36,7.01
1/11/2021,Monday,N,N,N,2.725,2.1207,2.5668,-2.09,8
1/12/2021,Tuesday,N,N,N,2.645,2.3212,2.8048,-2.46,7.82
1/13/2021,Wednesday,N,N,N,2.825,2.2769,2.7429,-2.02,7.21
1/14/2021,Thursday,N,N,N,2.75,2.2881,2.74,-7.47,1.49
1/15/2021,Friday,N,N,N,2.735,2.2593,2.7217,-7.66,7.87
1/16/2021,Saturday,Y,N,Y,2.785,2.2593,2.7217,-2.2,4.75
1/17/2021,Sunday,Y,N,Y,2.785,2.2593,2.7217,-3.39,6.33
1/18/2021,Monday,N,N,N,2.785,2.2593,2.7217,-7.5,2.49
1/19/2021,Tuesday,N,N,N,2.785,2.1283,2.5661,-11.37,9.28
1/20/2021,Wednesday,N,N,N,2.57,2.0669,2.4773,-10.37,3.91
1/21/2021,Thursday,N,N,N,2.42,2.1031,2.5184,-11.2,-1.79
1/22/2021,Friday,N,N,N,2.43,2.0796,2.5062,-13.22,-3.5
1/23/2021,Saturday,Y,N,Y,2.42,2.0796,2.5062,-15.86,-2.6
1/24/2021,Sunday,Y,N,Y,2.42,2.0796,2.5062,-16.44,-12.91
1/25/2021,Monday,N,N,N,2.42,2.1926,2.6494,-17.6,-13.85
1/26/2021,Tuesday,N,N,N,2.54,2.215,2.6683,-17.29,-12.64
1/27/2021,Wednesday,N,N,N,2.63,2.3217,2.8129,-14.67,-11.76
1/28/2021,Thursday,N,N,N,2.705,2.2753,2.763,-15.83,-13.29
1/29/2021,Friday,N,N,N,2.6,2.2869,2.7694,-16.72,-5.8
1/30/2021,Saturday,Y,N,Y,2.6,2.2869,2.7694,-17.63,0.21
1/31/2021,Sunday,Y,N,Y,2.6,2.2869,2.7694,-12.34,4.61
2/1/2021,Monday,N,N,N,2.67,2.393,2.9093,-9.76,9.31
2/2/2021,Tuesday,N,N,N,2.86,2.6226,3.1856,-13.56,-7.9
2/3/2021,Wednesday,N,N,N,3.175,2.6316,3.1847,-19.81,-11.82
2/4/2021,Thursday,N,N,N,2.905,2.5906,3.1508,-20.59,-0.39
2/5/2021,Friday,N,N,N,2.915,3.19,3.8644,-21.9,-6.54
2/6/2021,Saturday,Y,N,Y,3.39,3.19,3.8644,-24.16,-20.06
2/7/2021,Sunday,Y,N,Y,3.39,3.19,3.8644,-30.5,-23.39
2/8/2021,Monday,N,N,N,3.39,3.124,3.7773,-31.16,-23.86
2/9/2021,Tuesday,N,N,N,3.175,2.9862,3.5978,-30.98,-24.51
2/10/2021,Wednesday,N,N,N,3.195,4.4363,5.3327,-31.46,-25.98
2/11/2021,Thursday,N,N,N,3.675,4.9873,5.9988,-32.88,-25.2
2/12/2021,Friday,N,N,N,5.88,4.3265,5.2053,-29.02,-17.74
2/13/2021,Saturday,Y,N,Y,6,4.3265,5.2053,-27.5,-18.49
2/14/2021,Sunday,Y,N,Y,6,4.3265,5.2053,-28.85,-21
2/15/2021,Monday,N,Y,Y,6,4.3265,5.2053,-25.38,-14.36
2/16/2021,Tuesday,N,N,N,6,4.0405,4.8612,-23.02,-4.21
2/17/2021,Wednesday,N,N,N,16.955,3.059,3.686,-13.93,-6.38
2/18/2021,Thursday,N,N,N,23.605,2.8454,3.426,-18.03,-3.17
2/19/2021,Friday,N,N,N,7.495,2.8866,3.4462,-6.12,2.98
2/20/2021,Saturday,Y,N,Y,4.985,2.8866,3.4462,-6.96,2.48
2/21/2021,Sunday,Y,N,Y,4.985,2.8866,3.4462,-2.1,8.27
2/22/2021,Monday,N,N,N,4.985,2.5018,2.9899,-1.6,7.6
2/23/2021,Tuesday,N,N,N,2.84,2.3875,2.8533,-6.28,1.35
2/24/2021,Wednesday,N,N,N,2.79,2.3986,2.8503,-10.88,1.12
2/25/2021,Thursday,N,N,N,2.75,2.3335,2.7713,-3.76,3.73
2/26/2021,Friday,N,N,N,2.69,2.3112,2.7824,-13.3,-0.02
2/27/2021,Saturday,Y,N,Y,2.69,2.3112,2.7824,-15.51,-5.87
2/28/2021,Sunday,Y,N,Y,2.69,2.3112,2.7824,-7.98,6.29
3/1/2021,Monday,N,N,N,2.645,2.2612,2.7119,0.01,9.48
3/2/2021,Tuesday,N,N,N,2.7,2.3349,2.7915,-5.32,6.2
3/3/2021,Wednesday,N,N,N,2.825,2.4183,2.8904,-4.49,8.68
3/4/2021,Thursday,N,N,N,2.84,2.3106,2.7558,-6.41,10.72
3/5/2021,Friday,N,N,N,2.755,2.2223,2.6686,-3.26,12.64
3/6/2021,Saturday,Y,N,Y,2.675,2.2223,2.6686,-3.2,5.98
3/7/2021,Sunday,Y,N,Y,2.675,2.2223,2.6686,-6.09,7.61
3/8/2021,Monday,N,N,N,2.675,2.1575,2.5911,-4.22,5.26
3/9/2021,Tuesday,N,N,N,2.56,2.2111,2.6518,-6.06,5.89
3/10/2021,Wednesday,N,N,N,2.55,2.2548,2.7021,-10.86,-0.83
3/11/2021,Thursday,N,N,N,2.6,2.3032,2.7415,-13.28,5.09
3/12/2021,Friday,N,N,N,2.635,2.1944,2.5937,-2.73,13.64
3/13/2021,Saturday,Y,N,Y,2.585,2.1944,2.5937,-3.38,14.6
3/14/2021,Sunday,Y,N,Y,2.585,2.1944,2.5937,-2.5,18.43
3/15/2021,Monday,N,N,N,2.585,2.1056,2.4925,-3.3,7.57
3/16/2021,Tuesday,N,N,N,2.52,2.13,2.5135,-6.74,8.81
3/17/2021,Wednesday,N,N,N,2.5,2.0625,2.4393,-7.33,12.6
3/18/2021,Thursday,N,N,N,2.505,2.0131,2.3729,-4.27,16.4
3/19/2021,Friday,N,N,N,2.46,2.026,2.4027,1.05,14.7
3/20/2021,Saturday,Y,N,Y,2.45,2.026,2.4027,-2.67,10.61
3/21/2021,Sunday,Y,N,Y,2.45,2.026,2.4027,-3.65,7.66
3/22/2021,Monday,N,N,N,2.45,2.0999,2.4938,-2.41,6.82
3/23/2021,Tuesday,N,N,N,2.49,2.1361,2.5409,-6,5.18
3/24/2021,Wednesday,N,N,N,2.49,2.1196,2.5219,-1.98,8.93
3/25/2021,Thursday,N,N,N,2.45,2.1498,2.5701,-6.1,-1.82
3/26/2021,Friday,N,N,N,2.465,2.1265,2.5359,-5.27,2.61
3/27/2021,Saturday,Y,N,Y,2.47,2.1265,2.5359,-3.34,12.84
3/28/2021,Sunday,Y,N,Y,2.47,2.1265,2.5359,-2.42,14.3
3/29/2021,Monday,N,N,N,2.47,2.1523,2.5686,-10.76,-2.08
3/30/2021,Tuesday,N,N,N,2.51,2.1421,2.5635,-10.98,4.43
3/31/2021,Wednesday,N,N,N,2.46,2.1025,2.5054,-4.34,12.1
4/1/2021,Thursday,N,N,N,2.485,2.142,2.5521,-1.02,16.55
4/2/2021,Friday,N,Y,Y,2.47,2.142,2.5521,-3.66,11.86
4/3/2021,Saturday,Y,N,Y,2.47,2.142,2.5521,-2.47,14.85
4/4/2021,Sunday,Y,N,Y,2.47,2.142,2.5521,-4.04,6.69
4/5/2021,Monday,N,Y,Y,2.47,2.0211,2.3969,-6.66,13.06
4/6/2021,Tuesday,N,N,N,2.365,2.026,2.4082,-1.55,15.3
4/7/2021,Wednesday,N,N,N,2.36,2.03,2.4276,-1.87,16.6
4/8/2021,Thursday,N,N,N,2.38,2.0579,2.4529,-2.89,6.17
4/9/2021,Friday,N,N,N,2.395,2.1134,2.5124,-5.38,11.3
4/10/2021,Saturday,Y,N,Y,2.42,2.1134,2.5124,-5.62,7.74
4/11/2021,Sunday,Y,N,Y,2.42,2.1134,2.5124,-5.53,5.42
4/12/2021,Monday,N,N,N,2.42,2.2319,2.6562,-5.55,4.45
4/13/2021,Tuesday,N,N,N,2.45,2.2524,2.6773,-9.94,7.55
4/14/2021,Wednesday,N,N,N,2.54,2.2455,2.6637,-6.07,12.66
4/15/2021,Thursday,N,N,N,2.595,2.2239,2.6434,-4.32,14.5
4/16/2021,Friday,N,N,N,2.57,2.2582,2.6751,-4.06,18.11
4/17/2021,Saturday,Y,N,Y,2.605,2.2582,2.6751,-1.03,20.23
4/18/2021,Sunday,Y,N,Y,2.605,2.2582,2.6751,-4.73,10.59
4/19/2021,Monday,N,N,N,2.605,2.3114,2.746,-3.59,4.69
4/20/2021,Tuesday,N,N,N,2.68,2.3101,2.7535,-5.48,11.17
4/21/2021,Wednesday,N,N,N,2.685,2.3105,2.734,-1.21,18.91
4/22/2021,Thursday,N,N,N,2.65,2.3678,2.8036,-4.96,8.48
4/23/2021,Friday,N,N,N,2.67,2.336,2.7666,-5.3,2.53
4/24/2021,Saturday,Y,N,Y,2.705,2.336,2.7666,-3.56,3.44
4/25/2021,Sunday,Y,N,Y,2.705,2.336,2.7666,-1.74,4.02
4/26/2021,Monday,N,N,N,2.705,2.3261,2.7337,-4.39,14.13
4/27/2021,Tuesday,N,N,N,2.685,2.422,2.846,0.78,14.45
4/28/2021,Wednesday,N,N,N,2.845,2.4529,2.8727,-2.59,17.94
4/29/2021,Thursday,N,N,N,2.93,2.3772,2.7707,1.47,20.7
4/30/2021,Friday,N,N,N,2.845,2.3692,2.7604,6.73,21.65
5/1/2021,Saturday,Y,N,Y,2.875,2.3692,2.7604,1.22,12.65
5/2/2021,Sunday,Y,N,Y,2.875,2.3692,2.7604,-0.08,10.58
5/3/2021,Monday,N,N,N,2.875,2.4863,2.8933,-2.15,12.84
5/4/2021,Tuesday,N,N,N,2.93,2.4625,2.8751,1.54,12.14
5/5/2021,Wednesday,N,N,N,3.005,2.5008,2.9066,0.57,14.32
5/6/2021,Thursday,N,N,N,2.965,2.4822,2.8688,2.25,19.6
5/7/2021,Friday,N,N,N,2.895,2.5159,2.8946,5.58,16.1
5/8/2021,Saturday,Y,N,Y,2.895,2.5159,2.8946,0.31,5.73
5/9/2021,Sunday,Y,N,Y,2.895,2.5159,2.8946,0.25,2.5
5/10/2021,Monday,N,N,N,2.895,2.5673,2.9416,-3.23,13.6
5/11/2021,Tuesday,N,N,N,2.9,2.5248,2.8937,2.53,13.24
5/12/2021,Wednesday,N,N,N,2.875,2.5801,2.9599,-0.86,17.83
5/13/2021,Thursday,N,N,N,2.895,2.5767,2.9671,6.01,16.82
5/14/2021,Friday,N,N,N,2.87,2.579,2.9619,2.13,19.61
5/15/2021,Saturday,Y,N,Y,2.865,2.579,2.9619,3.28,22.53
5/16/2021,Sunday,Y,N,Y,2.865,2.579,2.9619,9.15,25.16
5/17/2021,Monday,N,N,N,2.865,2.6628,3.0474,9.73,27.13
5/18/2021,Tuesday,N,N,N,2.965,2.6112,2.9854,5.44,16.99
5/19/2021,Wednesday,N,N,N,2.94,2.6123,2.9939,0.33,7.64
5/20/2021,Thursday,N,N,N,2.875,2.6054,2.9759,-1.92,2.51
5/21/2021,Friday,N,N,N,2.85,2.5437,2.9104,-0.62,10.93
5/22/2021,Saturday,Y,N,Y,2.81,2.5437,2.9104,-1.33,13.88
5/23/2021,Sunday,Y,N,Y,2.81,2.5437,2.9104,1.46,10.5
5/24/2021,Monday,N,Y,Y,2.81,2.5437,2.9104,1.37,9.92
5/25/2021,Tuesday,N,N,N,2.78,2.5848,2.9567,5.99,11.72
5/26/2021,Wednesday,N,N,N,2.835,2.6324,3.0221,4.67,18.87
5/27/2021,Thursday,N,N,N,2.875,2.5621,2.9328,4.59,22.72
5/28/2021,Friday,N,N,N,2.845,2.5683,2.9428,5.25,17.49
5/29/2021,Saturday,Y,N,Y,2.845,2.5683,2.9428,4.3,19.21
5/30/2021,Sunday,Y,N,Y,2.845,2.5683,2.9428,5.62,22.39
5/31/2021,Monday,N,N,N,2.845,2.5683,2.9428,8.99,24.34
6/1/2021,Tuesday,N,N,N,2.85,2.6823,3.0594,11.41,27.08
6/2/2021,Wednesday,N,N,N,2.965,2.677,3.0574,11.17,30.5
6/3/2021,Thursday,N,N,N,3.05,2.6363,3.028,12.66,31.9
6/4/2021,Friday,N,N,N,3.015,2.5973,2.976,13.13,28.29
6/5/2021,Saturday,Y,N,Y,2.955,2.5973,2.976,8.05,16.43
6/6/2021,Sunday,Y,N,Y,2.955,2.5973,2.976,5.26,15.22
6/7/2021,Monday,N,N,N,2.955,2.6032,2.9763,4.12,12.47
6/8/2021,Tuesday,N,N,N,2.98,2.6733,3.0661,2.77,14.89
6/9/2021,Wednesday,N,N,N,3.105,2.6607,3.0524,4.56,14.86
6/10/2021,Thursday,N,N,N,3.1,2.6887,3.0826,6.97,12.4
6/11/2021,Friday,N,N,N,3.09,2.7318,3.1492,3,19.56
6/12/2021,Saturday,Y,N,Y,3.21,2.7318,3.1492,4.54,21.07
6/13/2021,Sunday,Y,N,Y,3.21,2.7318,3.1492,4.61,29.03
6/14/2021,Monday,N,N,N,3.21,2.8006,3.2207,12.76,32.13
6/15/2021,Tuesday,N,N,N,3.275,2.7908,3.2278,13.43,26.43
6/16/2021,Wednesday,N,N,N,3.3,2.7304,3.1483,10.02,20.74
6/17/2021,Thursday,N,N,N,3.17,2.6479,3.1003,7.14,23.97
6/18/2021,Friday,N,N,N,3.195,2.6364,3.1084,6.06,24.51
6/19/2021,Saturday,Y,N,Y,3.16,2.6364,3.1084,10.37,16.18
6/20/2021,Sunday,Y,N,Y,3.16,2.6364,3.1084,9.16,21.78
6/21/2021,Monday,N,N,N,3.16,2.5727,3.0164,7.39,27.22
6/22/2021,Tuesday,N,N,N,3.15,2.7229,3.1913,10.85,30.94
6/23/2021,Wednesday,N,N,N,3.22,2.7526,3.2055,12.86,24.14
6/24/2021,Thursday,N,N,N,3.33,2.7284,3.1906,10.91,19.79
6/25/2021,Friday,N,N,N,3.3,2.8429,3.3139,11.53,26.54
6/26/2021,Saturday,Y,N,Y,3.41,2.8429,3.3139,14.67,30.18
6/27/2021,Sunday,Y,N,Y,3.41,2.8429,3.3139,16.05,30.06
6/28/2021,Monday,N,N,N,3.41,3.5106,4.1013,15.16,34.47
6/29/2021,Tuesday,N,N,N,3.565,3.5482,4.1622,17.16,36.1
6/30/2021,Wednesday,N,N,N,3.74,3.5044,4.1205,16.14,35.76
7/1/2021,Thursday,N,Y,Y,3.72,3.5044,4.1205,17.22,36.05
7/2/2021,Friday,N,N,N,3.745,3.0019,3.5126,15,29.76
7/3/2021,Saturday,Y,N,Y,3.615,3.0019,3.5126,14.41,25.8
7/4/2021,Sunday,Y,N,Y,3.615,3.0019,3.5126,12.59,18.98
7/5/2021,Monday,N,N,N,3.615,3.0019,3.5126,12.47,17.64
7/6/2021,Tuesday,N,N,N,3.615,2.9386,3.4725,12.93,23.48
7/7/2021,Wednesday,N,N,N,3.7,2.9402,3.4848,11.69,25.14
7/8/2021,Thursday,N,N,N,3.595,3.0264,3.5955,12.96,26.04
7/9/2021,Friday,N,N,N,3.535,3.0883,3.6525,12.23,27.4
7/10/2021,Saturday,Y,N,Y,3.705,3.0883,3.6525,13.21,31
7/11/2021,Sunday,Y,N,Y,3.705,3.0883,3.6525,13.18,22.77
7/12/2021,Monday,N,N,N,3.705,3.083,3.6399,10.84,25.41
7/13/2021,Tuesday,N,N,N,3.705,3.1495,3.7352,12.09,27.08
7/14/2021,Wednesday,N,N,N,3.715,3.1548,3.7447,13.36,30.11
7/15/2021,Thursday,N,N,N,3.75,3.1187,3.7182,13.55,28.51
7/16/2021,Friday,N,N,N,3.685,3.0459,3.6341,16.23,25.81
7/17/2021,Saturday,Y,N,Y,3.69,3.0459,3.6341,11.62,23.49
7/18/2021,Sunday,Y,N,Y,3.69,3.0459,3.6341,12.83,20.4
7/19/2021,Monday,N,N,N,3.69,3.1193,3.7706,12.03,24.4
7/20/2021,Tuesday,N,N,N,3.745,3.177,3.8315,15.25,22.76
7/21/2021,Wednesday,N,N,N,3.83,3.2758,3.8937,15.06,27.58
7/22/2021,Thursday,N,N,N,3.905,3.297,3.9312,9.62,25.15
7/23/2021,Friday,N,N,N,3.95,3.3568,4.002,8.22,26.94
7/24/2021,Saturday,Y,N,Y,4.055,3.3568,4.002,8.34,28.18
7/25/2021,Sunday,Y,N,Y,4.055,3.3568,4.002,10.43,26.39
7/26/2021,Monday,N,N,N,4.055,3.4425,4.0919,10.18,25.6
7/27/2021,Tuesday,N,N,N,4.09,3.2376,3.8609,11.19,24.12
7/28/2021,Wednesday,N,N,N,4.055,3.036,3.615,11.59,27.09
7/29/2021,Thursday,N,N,N,4.045,3.3045,3.8966,14.55,27.75
7/30/2021,Friday,N,N,N,4.025,3.1959,3.7765,13.36,30.19
7/31/2021,Saturday,Y,N,Y,4.025,3.1959,3.7765,13.24,30.7
8/1/2021,Sunday,Y,N,Y,3.89,3.1959,3.7765,13.77,33.32
8/2/2021,Monday,N,Y,Y,3.89,3.1959,3.7765,18.34,24.89
8/3/2021,Tuesday,N,N,N,3.975,2.7986,3.329,16.7,31.27
8/4/2021,Wednesday,N,N,N,3.985,2.9935,3.5617,12.99,28.01
8/5/2021,Thursday,N,N,N,4.12,2.8855,3.4153,11.59,31.12
8/6/2021,Friday,N,N,N,4.18,2.8208,3.3592,13.63,28.69
8/7/2021,Saturday,Y,N,Y,4.13,2.8208,3.3592,13.35,25.94
8/8/2021,Sunday,Y,N,Y,4.13,2.8208,3.3592,11.43,17.09
8/9/2021,Monday,N,N,N,4.13,2.4974,2.9759,7.63,27.29
8/10/2021,Tuesday,N,N,N,4.16,0.9983,1.1859,12.68,22.1
8/11/2021,Wednesday,N,N,N,4.11,1.4274,1.693,15.02,22.18
8/12/2021,Thursday,N,N,N,4.07,2.3016,2.731,12.79,25.57
8/13/2021,Friday,N,N,N,4.01,2.5245,2.9939,10.26,32.15
8/14/2021,Saturday,Y,N,Y,3.885,2.5245,2.9939,12.84,34.15
8/15/2021,Sunday,Y,N,Y,3.885,2.5245,2.9939,14.56,31.21
8/16/2021,Monday,N,N,N,3.885,2.3854,2.8414,10.44,20.42
8/17/2021,Tuesday,N,N,N,3.915,2.4068,2.8799,8.04,11.11
8/18/2021,Wednesday,N,N,N,3.92,2.5441,3.0477,4.96,19.78
8/19/2021,Thursday,N,N,N,3.86,2.0489,2.484,7.54,14.21
8/20/2021,Friday,N,N,N,3.82,1.2545,1.5287,9.54,18.5
8/21/2021,Saturday,Y,N,Y,3.935,1.2545,1.5287,7.2,18.74
8/22/2021,Sunday,Y,N,Y,3.935,1.2545,1.5287,8.28,20.2
8/23/2021,Monday,N,N,N,3.935,1.8998,2.2808,6.3,12.98
8/24/2021,Tuesday,N,N,N,3.92,2.5494,3.0487,6.12,16.83
8/25/2021,Wednesday,N,N,N,3.94,3.0165,3.6095,4.3,20.96
8/26/2021,Thursday,N,N,N,4.01,3.3106,3.9705,5.68,22.72
8/27/2021,Friday,N,N,N,4.045,2.9313,3.5045,9.96,19.54
8/28/2021,Saturday,Y,N,Y,4.34,2.9313,3.5045,5.93,21.97
8/29/2021,Sunday,Y,N,Y,4.34,2.9313,3.5045,8.42,24.59
8/30/2021,Monday,N,N,N,4.34,2.8356,3.3883,8.2,24.22
8/31/2021,Tuesday,N,N,N,4.205,2.8674,3.4324,6.99,18.87
9/1/2021,Wednesday,N,N,N,4.25,1.9118,2.2859,4.85,15.3
9/2/2021,Thursday,N,N,N,4.46,2.5881,3.0813,5.7,16
9/3/2021,Friday,N,N,N,4.635,2.9432,3.494,5.01,20.88
9/4/2021,Saturday,Y,N,Y,4.69,2.9432,3.494,4.95,24.68
9/5/2021,Sunday,Y,N,Y,4.69,2.9432,3.494,13.41,25.48
9/6/2021,Monday,N,Y,Y,4.69,2.9432,3.494,8.51,22.74
9/7/2021,Tuesday,N,N,N,4.69,3.0478,3.647,6.24,23.54
9/8/2021,Wednesday,N,N,N,4.67,3.2041,3.851,8.33,22.24
9/9/2021,Thursday,N,N,N,4.78,3.3304,3.9932,8.38,27.19
9/10/2021,Friday,N,N,N,4.965,3.3309,3.9902,7.37,20.56
9/11/2021,Saturday,Y,N,Y,5.04,3.3309,3.9902,9.74,14.8
