Date,Open,High,Low,Close,Adj Close,Volume
7/13/2020," 15,782.60 "," 15,879.70 "," 15,621.00 "," 15,639.40 "," 15,639.40 "," 229,578,300.00 "
7/14/2020," 15,625.00 "," 15,923.50 "," 15,573.50 "," 15,908.50 "," 15,908.50 "," 231,744,500.00 "
7/15/2020," 15,996.20 "," 16,130.60 "," 15,979.20 "," 16,063.30 "," 16,063.30 "," 238,757,000.00 "
7/16/2020," 15,965.10 "," 16,069.10 "," 15,957.80 "," 16,024.50 "," 16,024.50 "," 174,875,100.00 "
7/17/2020," 16,089.30 "," 16,142.70 "," 16,012.90 "," 16,123.50 "," 16,123.50 "," 163,793,600.00 "
7/20/2020," 16,113.40 "," 16,201.70 "," 16,112.30 "," 16,183.70 "," 16,183.70 "," 200,331,300.00 "
7/21/2020," 16,297.60 "," 16,317.40 "," 16,153.20 "," 16,163.00 "," 16,163.00 "," 222,826,400.00 "
7/22/2020," 16,173.20 "," 16,196.40 "," 16,107.70 "," 16,171.10 "," 16,171.10 "," 185,905,000.00 "
7/23/2020," 16,178.50 "," 16,186.90 "," 15,969.80 "," 16,018.70 "," 16,018.70 "," 196,712,200.00 "
7/24/2020," 15,980.60 "," 16,006.30 "," 15,928.40 "," 15,997.10 "," 15,997.10 "," 166,469,100.00 "
7/27/2020," 16,076.30 "," 16,165.80 "," 16,012.70 "," 16,161.30 "," 16,161.30 "," 183,667,000.00 "
7/28/2020," 16,140.00 "," 16,189.50 "," 16,085.30 "," 16,121.30 "," 16,121.30 "," 191,264,800.00 "
7/29/2020," 16,271.40 "," 16,317.90 "," 16,173.00 "," 16,294.70 "," 16,294.70 "," 188,311,500.00 "
7/30/2020," 16,123.10 "," 16,299.30 "," 16,020.60 "," 16,299.30 "," 16,299.30 "," 185,968,400.00 "
7/31/2020," 16,288.80 "," 16,288.80 "," 16,060.60 "," 16,169.20 "," 16,169.20 "," 215,140,900.00 "
8/4/2020," 16,172.60 "," 16,370.80 "," 16,172.60 "," 16,368.00 "," 16,368.00 "," 241,457,700.00 "
8/5/2020," 16,454.10 "," 16,507.30 "," 16,440.30 "," 16,501.60 "," 16,501.60 "," 233,396,100.00 "
8/6/2020," 16,543.50 "," 16,593.40 "," 16,496.80 "," 16,579.10 "," 16,579.10 "," 224,432,100.00 "
8/7/2020," 16,544.30 "," 16,567.30 "," 16,492.10 "," 16,544.50 "," 16,544.50 "," 184,328,200.00 "
8/10/2020," 16,603.90 "," 16,647.30 "," 16,535.00 "," 16,605.50 "," 16,605.50 "," 224,219,200.00 "
8/11/2020," 16,579.20 "," 16,640.40 "," 16,486.00 "," 16,497.00 "," 16,497.00 "," 252,377,700.00 "
8/12/2020," 16,645.60 "," 16,681.40 "," 16,565.00 "," 16,575.30 "," 16,575.30 "," 221,356,900.00 "
8/13/2020," 16,554.00 "," 16,587.70 "," 16,471.60 "," 16,530.10 "," 16,530.10 "," 175,048,500.00 "
8/14/2020," 16,467.10 "," 16,543.00 "," 16,454.00 "," 16,514.60 "," 16,514.60 "," 163,417,100.00 "
8/17/2020," 16,627.10 "," 16,663.00 "," 16,600.20 "," 16,656.10 "," 16,656.10 "," 189,274,000.00 "
8/18/2020," 16,701.70 "," 16,706.60 "," 16,579.00 "," 16,626.10 "," 16,626.10 "," 165,959,100.00 "
8/19/2020," 16,609.50 "," 16,654.00 "," 16,565.20 "," 16,577.40 "," 16,577.40 "," 213,007,900.00 "
8/20/2020," 16,514.90 "," 16,621.90 "," 16,490.60 "," 16,606.80 "," 16,606.80 "," 182,658,000.00 "
8/21/2020," 16,546.30 "," 16,546.30 "," 16,474.70 "," 16,517.90 "," 16,517.90 "," 170,632,100.00 "
8/24/2020," 16,631.70 "," 16,639.00 "," 16,573.20 "," 16,626.60 "," 16,626.60 "," 185,390,100.00 "
8/25/2020," 16,654.90 "," 16,654.90 "," 16,523.90 "," 16,617.50 "," 16,617.50 "," 158,151,600.00 "
8/26/2020," 16,642.60 "," 16,792.70 "," 16,611.40 "," 16,790.00 "," 16,790.00 "," 172,126,300.00 "
8/27/2020," 16,823.40 "," 16,835.10 "," 16,650.50 "," 16,731.50 "," 16,731.50 "," 188,262,000.00 "
8/28/2020," 16,780.90 "," 16,781.90 "," 16,681.40 "," 16,705.80 "," 16,705.80 "," 208,789,600.00 "
8/31/2020," 16,685.50 "," 16,685.50 "," 16,498.10 "," 16,514.40 "," 16,514.40 "," 240,911,400.00 "
9/1/2020," 16,533.20 "," 16,645.00 "," 16,462.70 "," 16,645.00 "," 16,645.00 "," 199,788,500.00 "
9/2/2020," 16,711.30 "," 16,725.70 "," 16,650.00 "," 16,698.00 "," 16,698.00 "," 212,021,600.00 "
9/3/2020," 16,676.00 "," 16,720.80 "," 16,386.30 "," 16,448.90 "," 16,448.90 "," 204,806,400.00 "
9/4/2020," 16,471.90 "," 16,507.20 "," 16,086.20 "," 16,218.00 "," 16,218.00 "," 260,641,900.00 "
9/8/2020," 16,064.50 "," 16,222.20 "," 15,956.00 "," 16,099.50 "," 16,099.50 "," 282,440,900.00 "
9/9/2020," 16,250.40 "," 16,432.70 "," 16,250.40 "," 16,383.60 "," 16,383.60 "," 227,750,500.00 "
9/10/2020," 16,431.60 "," 16,431.60 "," 16,153.20 "," 16,185.30 "," 16,185.30 "," 215,670,200.00 "
9/11/2020," 16,252.10 "," 16,316.80 "," 16,143.20 "," 16,222.50 "," 16,222.50 "," 186,518,000.00 "
9/14/2020," 16,314.90 "," 16,373.30 "," 16,295.10 "," 16,360.10 "," 16,360.10 "," 231,781,100.00 "
9/15/2020," 16,468.20 "," 16,515.20 "," 16,408.10 "," 16,431.30 "," 16,431.30 "," 208,592,800.00 "
9/16/2020," 16,495.60 "," 16,495.60 "," 16,295.70 "," 16,295.70 "," 16,295.70 "," 228,140,600.00 "
9/17/2020," 16,134.50 "," 16,294.30 "," 16,103.10 "," 16,246.70 "," 16,246.70 "," 206,870,300.00 "
9/18/2020," 16,289.50 "," 16,310.00 "," 16,174.30 "," 16,199.00 "," 16,199.00 "," 532,484,100.00 "
9/21/2020," 15,981.30 "," 15,981.80 "," 15,763.10 "," 15,981.80 "," 15,981.80 "," 270,490,900.00 "
9/22/2020," 16,048.90 "," 16,180.20 "," 16,000.50 "," 16,142.90 "," 16,142.90 "," 194,993,600.00 "
9/23/2020," 16,183.50 "," 16,195.00 "," 15,816.40 "," 15,817.10 "," 15,817.10 "," 222,693,800.00 "
9/24/2020," 15,781.40 "," 15,994.20 "," 15,725.00 "," 15,912.30 "," 15,912.30 "," 206,012,100.00 "
9/25/2020," 15,878.20 "," 16,088.80 "," 15,832.00 "," 16,065.40 "," 16,065.40 "," 177,956,600.00 "
9/28/2020," 16,237.10 "," 16,286.80 "," 16,185.10 "," 16,242.80 "," 16,242.80 "," 235,688,000.00 "
9/29/2020," 16,231.20 "," 16,232.60 "," 16,131.50 "," 16,211.50 "," 16,211.50 "," 169,170,700.00 "
9/30/2020," 16,228.00 "," 16,273.80 "," 16,090.60 "," 16,121.40 "," 16,121.40 "," 262,491,800.00 "
10/1/2020," 16,189.70 "," 16,228.50 "," 16,117.30 "," 16,184.50 "," 16,184.50 "," 214,841,700.00 "
10/2/2020," 16,021.60 "," 16,213.90 "," 16,005.70 "," 16,199.30 "," 16,199.30 "," 188,127,700.00 "
10/5/2020," 16,262.50 "," 16,418.60 "," 16,251.10 "," 16,410.20 "," 16,410.20 "," 219,567,000.00 "
10/6/2020," 16,454.10 "," 16,455.80 "," 16,205.50 "," 16,236.10 "," 16,236.10 "," 242,801,100.00 "
10/7/2020," 16,352.80 "," 16,443.90 "," 16,339.00 "," 16,428.30 "," 16,428.30 "," 205,379,400.00 "
10/8/2020," 16,485.00 "," 16,539.10 "," 16,481.60 "," 16,534.50 "," 16,534.50 "," 226,461,000.00 "
10/9/2020," 16,584.10 "," 16,611.00 "," 16,518.40 "," 16,562.80 "," 16,562.80 "," 209,636,000.00 "
10/13/2020," 16,569.90 "," 16,569.90 "," 16,449.80 "," 16,510.80 "," 16,510.80 "," 222,182,000.00 "
10/14/2020," 16,554.10 "," 16,575.40 "," 16,436.80 "," 16,455.40 "," 16,455.40 "," 224,321,800.00 "
10/15/2020," 16,305.10 "," 16,515.20 "," 16,290.00 "," 16,501.00 "," 16,501.00 "," 182,202,700.00 "
10/16/2020," 16,534.40 "," 16,549.70 "," 16,435.70 "," 16,438.80 "," 16,438.80 "," 176,881,000.00 "
10/19/2020," 16,483.40 "," 16,490.90 "," 16,261.80 "," 16,274.10 "," 16,274.10 "," 212,659,200.00 "
10/20/2020," 16,350.00 "," 16,369.90 "," 16,246.00 "," 16,273.30 "," 16,273.30 "," 213,156,900.00 "
10/21/2020," 16,246.90 "," 16,313.10 "," 16,203.00 "," 16,230.20 "," 16,230.20 "," 188,644,100.00 "
10/22/2020," 16,222.80 "," 16,294.00 "," 16,148.60 "," 16,279.40 "," 16,279.40 "," 202,800,600.00 "
10/23/2020," 16,312.60 "," 16,334.80 "," 16,228.60 "," 16,304.10 "," 16,304.10 "," 188,749,600.00 "
10/26/2020," 16,208.00 "," 16,224.20 "," 15,990.10 "," 16,079.60 "," 16,079.60 "," 219,833,500.00 "
10/27/2020," 16,084.70 "," 16,104.60 "," 15,999.20 "," 16,020.90 "," 16,020.90 "," 188,804,700.00 "
10/28/2020," 15,835.10 "," 15,835.10 "," 15,575.10 "," 15,586.60 "," 15,586.60 "," 277,461,700.00 "
10/29/2020," 15,633.60 "," 15,738.20 "," 15,514.60 "," 15,670.70 "," 15,670.70 "," 205,663,200.00 "
10/30/2020," 15,616.00 "," 15,632.30 "," 15,418.50 "," 15,580.60 "," 15,580.60 "," 221,840,800.00 "
11/2/2020," 15,684.90 "," 15,724.90 "," 15,569.40 "," 15,696.90 "," 15,696.90 "," 197,139,100.00 "
11/3/2020," 15,791.80 "," 15,975.90 "," 15,791.80 "," 15,939.20 "," 15,939.20 "," 194,521,900.00 "
11/4/2020," 16,053.70 "," 16,111.70 "," 15,894.20 "," 15,998.70 "," 15,998.70 "," 285,809,900.00 "
11/5/2020," 16,232.70 "," 16,318.60 "," 16,223.70 "," 16,298.20 "," 16,298.20 "," 294,457,200.00 "
11/6/2020," 16,359.40 "," 16,378.60 "," 16,236.60 "," 16,282.80 "," 16,282.80 "," 285,271,300.00 "
11/9/2020," 16,550.70 "," 16,715.70 "," 16,465.20 "," 16,475.90 "," 16,475.90 "," 476,657,600.00 "
11/10/2020," 16,503.00 "," 16,654.80 "," 16,485.80 "," 16,615.40 "," 16,615.40 "," 311,212,700.00 "
11/11/2020," 16,718.40 "," 16,801.00 "," 16,674.90 "," 16,774.10 "," 16,774.10 "," 270,429,800.00 "
11/12/2020," 16,774.20 "," 16,794.90 "," 16,532.80 "," 16,582.20 "," 16,582.20 "," 268,327,400.00 "
11/13/2020," 16,679.50 "," 16,736.30 "," 16,662.40 "," 16,675.60 "," 16,675.60 "," 240,207,100.00 "
11/16/2020," 16,791.90 "," 16,889.80 "," 16,734.00 "," 16,889.80 "," 16,889.80 "," 306,813,300.00 "
11/17/2020," 16,800.20 "," 16,952.80 "," 16,768.70 "," 16,948.10 "," 16,948.10 "," 264,191,800.00 "
11/18/2020," 16,972.30 "," 16,990.60 "," 16,884.80 "," 16,889.80 "," 16,889.80 "," 254,893,100.00 "
11/19/2020," 16,838.00 "," 16,922.60 "," 16,813.60 "," 16,909.80 "," 16,909.80 "," 223,713,200.00 "
11/20/2020," 16,929.40 "," 17,048.90 "," 16,891.60 "," 17,019.10 "," 17,019.10 "," 230,208,100.00 "
11/23/2020," 17,067.30 "," 17,137.30 "," 17,035.70 "," 17,094.50 "," 17,094.50 "," 277,217,400.00 "
11/24/2020," 17,203.00 "," 17,311.10 "," 17,190.90 "," 17,274.30 "," 17,274.30 "," 322,087,400.00 "
11/25/2020," 17,278.40 "," 17,323.80 "," 17,215.50 "," 17,313.10 "," 17,313.10 "," 249,081,100.00 "
11/26/2020," 17,306.20 "," 17,366.60 "," 17,301.90 "," 17,351.30 "," 17,351.30 "," 98,806,100.00 "
11/27/2020," 17,316.80 "," 17,411.00 "," 17,316.80 "," 17,396.60 "," 17,396.60 "," 187,468,700.00 "
11/30/2020," 17,339.70 "," 17,339.70 "," 17,124.90 "," 17,190.30 "," 17,190.30 "," 445,832,900.00 "
12/1/2020," 17,431.30 "," 17,471.20 "," 17,285.30 "," 17,296.90 "," 17,296.90 "," 296,753,900.00 "
12/2/2020," 17,278.10 "," 17,358.30 "," 17,220.90 "," 17,358.20 "," 17,358.20 "," 261,964,200.00 "
12/3/2020," 17,386.00 "," 17,452.90 "," 17,382.00 "," 17,398.00 "," 17,398.00 "," 251,025,700.00 "
12/4/2020," 17,438.90 "," 17,525.70 "," 17,437.50 "," 17,521.00 "," 17,521.00 "," 310,268,400.00 "
12/7/2020," 17,494.70 "," 17,611.50 "," 17,447.30 "," 17,582.40 "," 17,582.40 "," 337,305,200.00 "
12/8/2020," 17,541.60 "," 17,654.90 "," 17,541.60 "," 17,639.00 "," 17,639.00 "," 240,054,200.00 "
12/9/2020," 17,654.20 "," 17,668.00 "," 17,475.10 "," 17,559.90 "," 17,559.90 "," 285,235,700.00 "
12/10/2020," 17,478.30 "," 17,603.70 "," 17,452.90 "," 17,593.30 "," 17,593.30 "," 236,325,200.00 "
12/11/2020," 17,539.50 "," 17,561.80 "," 17,470.90 "," 17,548.90 "," 17,548.90 "," 215,913,700.00 "
12/14/2020," 17,614.20 "," 17,617.30 "," 17,383.30 "," 17,387.40 "," 17,387.40 "," 297,756,300.00 "
12/15/2020," 17,481.80 "," 17,533.10 "," 17,441.80 "," 17,506.50 "," 17,506.50 "," 221,396,900.00 "
12/16/2020," 17,570.40 "," 17,600.60 "," 17,480.80 "," 17,567.40 "," 17,567.40 "," 256,848,900.00 "
12/17/2020," 17,646.90 "," 17,684.10 "," 17,605.50 "," 17,652.90 "," 17,652.90 "," 247,245,800.00 "
12/18/2020," 17,675.30 "," 17,676.60 "," 17,517.20 "," 17,534.60 "," 17,534.60 "," 484,558,400.00 "
12/21/2020," 17,367.00 "," 17,507.70 "," 17,307.50 "," 17,500.90 "," 17,500.90 "," 247,287,200.00 "
12/22/2020," 17,538.20 "," 17,572.90 "," 17,478.40 "," 17,552.50 "," 17,552.50 "," 208,088,700.00 "
12/23/2020," 17,586.90 "," 17,652.70 "," 17,583.60 "," 17,593.60 "," 17,593.60 "," 185,161,800.00 "
12/24/2020," 17,595.90 "," 17,641.70 "," 17,568.50 "," 17,623.90 "," 17,623.90 "," 95,985,400.00 "
12/29/2020," 17,610.50 "," 17,661.20 "," 17,512.20 "," 17,543.40 "," 17,543.40 "," 205,406,800.00 "
12/30/2020," 17,572.30 "," 17,623.10 "," 17,534.10 "," 17,545.80 "," 17,545.80 "," 159,579,800.00 "
12/31/2020," 17,520.70 "," 17,556.50 "," 17,428.70 "," 17,433.40 "," 17,433.40 "," 158,566,700.00 "
1/4/2021," 17,583.40 "," 17,593.80 "," 17,405.40 "," 17,527.80 "," 17,527.80 "," 238,981,100.00 "
1/5/2021," 17,544.00 "," 17,694.40 "," 17,544.00 "," 17,682.50 "," 17,682.50 "," 290,354,800.00 "
1/6/2021," 17,721.60 "," 17,924.50 "," 17,721.60 "," 17,828.10 "," 17,828.10 "," 310,529,000.00 "
1/7/2021," 17,935.30 "," 18,051.80 "," 17,912.80 "," 18,027.60 "," 18,027.60 "," 261,370,100.00 "
1/8/2021," 18,057.10 "," 18,058.60 "," 17,935.60 "," 18,042.10 "," 18,042.10 "," 259,284,100.00 "
1/11/2021," 17,930.00 "," 18,027.20 "," 17,927.20 "," 17,934.50 "," 17,934.50 "," 225,412,100.00 "
1/12/2021," 17,981.80 "," 18,009.30 "," 17,894.10 "," 17,985.80 "," 17,985.80 "," 244,677,100.00 "
1/13/2021," 18,001.30 "," 18,010.00 "," 17,897.20 "," 17,934.70 "," 17,934.70 "," 241,172,100.00 "
1/14/2021," 17,974.20 "," 18,025.30 "," 17,948.30 "," 17,958.10 "," 17,958.10 "," 301,078,300.00 "
1/15/2021," 17,961.60 "," 17,972.70 "," 17,808.90 "," 17,909.00 "," 17,909.00 "," 272,687,100.00 "
1/18/2021," 17,889.40 "," 17,967.70 "," 17,889.40 "," 17,944.90 "," 17,944.90 "," 99,218,700.00 "
1/19/2021," 17,992.50 "," 18,023.30 "," 17,916.80 "," 17,957.40 "," 17,957.40 "," 249,130,300.00 "
1/20/2021," 18,016.40 "," 18,027.50 "," 17,911.50 "," 18,014.90 "," 18,014.90 "," 250,065,700.00 "
1/21/2021," 18,018.30 "," 18,018.30 "," 17,870.30 "," 17,916.20 "," 17,916.20 "," 223,742,100.00 "
1/22/2021," 17,812.50 "," 17,869.90 "," 17,790.20 "," 17,845.90 "," 17,845.90 "," 209,351,600.00 "
1/25/2021," 17,835.30 "," 17,931.10 "," 17,735.90 "," 17,906.00 "," 17,906.00 "," 246,248,500.00 "
1/26/2021," 17,945.00 "," 17,945.00 "," 17,774.40 "," 17,779.40 "," 17,779.40 "," 221,426,800.00 "
1/27/2021," 17,688.20 "," 17,688.20 "," 17,412.20 "," 17,424.40 "," 17,424.40 "," 291,250,600.00 "
1/28/2021," 17,571.20 "," 17,711.90 "," 17,537.10 "," 17,657.20 "," 17,657.20 "," 270,830,400.00 "
1/29/2021," 17,615.80 "," 17,615.80 "," 17,297.80 "," 17,337.00 "," 17,337.00 "," 304,309,300.00 "
2/1/2021," 17,527.40 "," 17,716.10 "," 17,487.70 "," 17,692.50 "," 17,692.50 "," 249,639,800.00 "
2/2/2021," 17,755.70 "," 17,895.30 "," 17,752.90 "," 17,874.50 "," 17,874.50 "," 261,105,300.00 "
2/3/2021," 17,906.60 "," 17,924.70 "," 17,822.20 "," 17,915.90 "," 17,915.90 "," 255,233,000.00 "
2/4/2021," 17,954.30 "," 18,072.20 "," 17,929.70 "," 18,042.00 "," 18,042.00 "," 257,772,500.00 "
2/5/2021," 18,110.60 "," 18,159.20 "," 18,070.70 "," 18,135.90 "," 18,135.90 "," 232,815,100.00 "
2/8/2021," 18,236.40 "," 18,333.80 "," 18,236.40 "," 18,330.30 "," 18,330.30 "," 304,595,300.00 "
2/9/2021," 18,369.90 "," 18,421.00 "," 18,334.50 "," 18,408.60 "," 18,408.60 "," 247,757,000.00 "
2/10/2021," 18,494.80 "," 18,527.90 "," 18,302.10 "," 18,457.80 "," 18,457.80 "," 258,145,800.00 "
2/11/2021," 18,463.00 "," 18,481.10 "," 18,325.50 "," 18,393.00 "," 18,393.00 "," 271,159,600.00 "
2/12/2021," 18,381.90 "," 18,460.80 "," 18,335.80 "," 18,460.20 "," 18,460.20 "," 253,651,600.00 "
2/16/2021," 18,514.40 "," 18,579.70 "," 18,452.50 "," 18,492.50 "," 18,492.50 "," 290,057,900.00 "
2/17/2021," 18,346.10 "," 18,391.30 "," 18,254.30 "," 18,374.80 "," 18,374.80 "," 273,855,900.00 "
2/18/2021," 18,304.20 "," 18,351.10 "," 18,207.20 "," 18,274.10 "," 18,274.10 "," 266,208,900.00 "
2/19/2021," 18,316.00 "," 18,393.10 "," 18,271.40 "," 18,384.30 "," 18,384.30 "," 268,139,900.00 "
2/22/2021," 18,347.00 "," 18,467.30 "," 18,336.20 "," 18,416.70 "," 18,416.70 "," 334,212,900.00 "
2/23/2021," 18,307.40 "," 18,375.10 "," 18,021.90 "," 18,330.10 "," 18,330.10 "," 289,758,200.00 "
2/24/2021," 18,341.90 "," 18,548.90 "," 18,241.90 "," 18,484.50 "," 18,484.50 "," 323,819,900.00 "
2/25/2021," 18,462.80 "," 18,526.10 "," 18,147.10 "," 18,223.50 "," 18,223.50 "," 337,509,600.00 "
2/26/2021," 18,203.60 "," 18,219.60 "," 17,930.00 "," 18,060.30 "," 18,060.30 "," 402,542,300.00 "
3/1/2021," 18,249.80 "," 18,363.20 "," 18,232.80 "," 18,299.60 "," 18,299.60 "," 269,334,400.00 "
3/2/2021," 18,340.20 "," 18,454.40 "," 18,292.30 "," 18,421.60 "," 18,421.60 "," 286,904,700.00 "
3/3/2021," 18,427.50 "," 18,437.30 "," 18,248.30 "," 18,320.70 "," 18,320.70 "," 269,124,900.00 "
3/4/2021," 18,281.70 "," 18,354.50 "," 17,950.80 "," 18,125.70 "," 18,125.70 "," 334,455,700.00 "
3/5/2021," 18,250.50 "," 18,406.50 "," 17,998.30 "," 18,381.00 "," 18,381.00 "," 327,500,800.00 "
3/8/2021," 18,404.10 "," 18,595.70 "," 18,353.40 "," 18,457.80 "," 18,457.80 "," 328,558,000.00 "
3/9/2021," 18,565.40 "," 18,711.60 "," 18,556.30 "," 18,599.20 "," 18,599.20 "," 303,912,400.00 "
3/10/2021," 18,702.90 "," 18,761.90 "," 18,602.60 "," 18,690.00 "," 18,690.00 "," 242,923,900.00 "
3/11/2021," 18,815.10 "," 18,881.20 "," 18,778.80 "," 18,844.60 "," 18,844.60 "," 260,042,200.00 "
3/12/2021," 18,794.40 "," 18,853.20 "," 18,725.60 "," 18,851.30 "," 18,851.30 "," 254,099,200.00 "
3/15/2021," 18,910.10 "," 18,964.30 "," 18,808.50 "," 18,954.80 "," 18,954.80 "," 265,614,100.00 "
3/16/2021," 18,974.20 "," 18,974.20 "," 18,854.70 "," 18,874.00 "," 18,874.00 "," 264,008,800.00 "
3/17/2021," 18,840.80 "," 19,037.10 "," 18,820.90 "," 18,983.10 "," 18,983.10 "," 271,250,700.00 "
3/18/2021," 18,924.00 "," 18,989.60 "," 18,813.30 "," 18,836.50 "," 18,836.50 "," 266,495,000.00 "
3/19/2021," 18,836.70 "," 18,883.70 "," 18,721.70 "," 18,854.00 "," 18,854.00 "," 602,538,800.00 "
3/22/2021," 18,838.40 "," 18,852.40 "," 18,772.60 "," 18,815.10 "," 18,815.10 "," 211,043,900.00 "
3/23/2021," 18,791.70 "," 18,824.70 "," 18,642.50 "," 18,669.80 "," 18,669.80 "," 252,576,800.00 "
3/24/2021," 18,744.40 "," 18,789.80 "," 18,626.40 "," 18,628.30 "," 18,628.30 "," 237,789,800.00 "
3/25/2021," 18,553.30 "," 18,674.60 "," 18,460.60 "," 18,651.10 "," 18,651.10 "," 258,146,600.00 "
3/26/2021," 18,683.40 "," 18,758.60 "," 18,591.20 "," 18,752.60 "," 18,752.60 "," 221,384,200.00 "
3/29/2021," 18,707.70 "," 18,760.00 "," 18,613.90 "," 18,719.20 "," 18,719.20 "," 236,511,600.00 "
3/30/2021," 18,647.70 "," 18,733.70 "," 18,606.60 "," 18,705.60 "," 18,705.60 "," 201,113,500.00 "
3/31/2021," 18,727.30 "," 18,786.80 "," 18,687.90 "," 18,700.70 "," 18,700.70 "," 272,256,500.00 "
4/1/2021," 18,799.90 "," 18,993.80 "," 18,772.70 "," 18,990.30 "," 18,990.30 "," 216,025,700.00 "
4/5/2021," 19,062.30 "," 19,082.70 "," 19,017.30 "," 19,026.80 "," 19,026.80 "," 214,805,600.00 "
4/6/2021," 19,083.30 "," 19,153.00 "," 19,058.90 "," 19,104.10 "," 19,104.10 "," 206,255,900.00 "
4/7/2021," 19,138.20 "," 19,178.00 "," 19,099.20 "," 19,129.10 "," 19,129.10 "," 215,459,500.00 "
4/8/2021," 19,157.00 "," 19,228.90 "," 19,089.10 "," 19,228.90 "," 19,228.90 "," 225,408,600.00 "
4/9/2021," 19,183.30 "," 19,228.00 "," 19,157.30 "," 19,228.00 "," 19,228.00 "," 183,702,100.00 "
4/12/2021," 19,220.10 "," 19,252.80 "," 19,161.70 "," 19,201.30 "," 19,201.30 "," 228,013,000.00 "
4/13/2021," 19,249.30 "," 19,256.40 "," 19,182.00 "," 19,203.70 "," 19,203.70 "," 221,511,800.00 "
4/14/2021," 19,263.60 "," 19,312.30 "," 19,163.40 "," 19,171.70 "," 19,171.70 "," 205,082,600.00 "
4/15/2021," 19,253.00 "," 19,337.20 "," 19,249.70 "," 19,321.90 "," 19,321.90 "," 202,971,300.00 "
4/16/2021," 19,380.70 "," 19,380.70 "," 19,293.80 "," 19,351.30 "," 19,351.30 "," 238,407,300.00 "
4/19/2021," 19,341.20 "," 19,364.60 "," 19,180.00 "," 19,204.40 "," 19,204.40 "," 192,886,200.00 "
4/20/2021," 19,106.70 "," 19,119.70 "," 18,967.10 "," 19,040.80 "," 19,040.80 "," 198,043,100.00 "
4/21/2021," 19,022.90 "," 19,152.80 "," 19,022.90 "," 19,143.30 "," 19,143.30 "," 168,590,500.00 "
4/22/2021," 19,148.40 "," 19,148.40 "," 18,988.70 "," 19,031.60 "," 19,031.60 "," 171,677,300.00 "
4/23/2021," 19,056.00 "," 19,126.10 "," 19,033.50 "," 19,102.30 "," 19,102.30 "," 170,634,600.00 "
4/26/2021," 19,109.90 "," 19,186.80 "," 19,104.90 "," 19,170.60 "," 19,170.60 "," 191,570,100.00 "
4/27/2021," 19,205.50 "," 19,241.60 "," 19,123.40 "," 19,175.10 "," 19,175.10 "," 184,476,700.00 "
4/28/2021," 19,235.90 "," 19,403.50 "," 19,217.60 "," 19,357.00 "," 19,357.00 "," 191,692,600.00 "
4/29/2021," 19,413.50 "," 19,439.80 "," 19,221.70 "," 19,255.90 "," 19,255.90 "," 198,641,000.00 "
4/30/2021," 19,196.50 "," 19,227.40 "," 19,085.00 "," 19,108.30 "," 19,108.30 "," 199,398,200.00 "
5/3/2021," 19,193.60 "," 19,276.10 "," 19,193.60 "," 19,213.20 "," 19,213.20 "," 185,820,800.00 "
5/4/2021," 19,207.20 "," 19,231.20 "," 19,052.40 "," 19,188.00 "," 19,188.00 "," 227,748,500.00 "
5/5/2021," 19,259.10 "," 19,340.30 "," 19,219.10 "," 19,310.70 "," 19,310.70 "," 246,331,200.00 "
5/6/2021," 19,313.30 "," 19,320.30 "," 19,181.90 "," 19,291.00 "," 19,291.00 "," 244,417,800.00 "
5/7/2021," 19,330.80 "," 19,491.50 "," 19,317.30 "," 19,472.70 "," 19,472.70 "," 249,444,600.00 "
5/10/2021," 19,503.60 "," 19,543.90 "," 19,361.90 "," 19,361.90 "," 19,361.90 "," 272,988,500.00 "
5/11/2021," 19,185.50 "," 19,295.60 "," 19,090.30 "," 19,274.00 "," 19,274.00 "," 268,601,300.00 "
5/12/2021," 19,216.30 "," 19,259.00 "," 19,067.70 "," 19,107.80 "," 19,107.80 "," 246,142,000.00 "
5/13/2021," 19,100.80 "," 19,210.00 "," 19,064.00 "," 19,135.80 "," 19,135.80 "," 239,063,600.00 "
5/14/2021," 19,206.20 "," 19,393.30 "," 19,202.70 "," 19,366.70 "," 19,366.70 "," 228,570,100.00 "
5/17/2021," 19,341.90 "," 19,475.50 "," 19,320.10 "," 19,474.70 "," 19,474.70 "," 246,782,700.00 "
5/18/2021," 19,477.10 "," 19,556.90 "," 19,414.10 "," 19,507.10 "," 19,507.10 "," 203,655,300.00 "
5/19/2021," 19,348.20 "," 19,440.50 "," 19,224.20 "," 19,417.00 "," 19,417.00 "," 271,844,900.00 "
5/20/2021," 19,444.70 "," 19,582.40 "," 19,420.60 "," 19,543.00 "," 19,543.00 "," 210,291,100.00 "
5/21/2021," 19,614.80 "," 19,614.80 "," 19,507.80 "," 19,527.30 "," 19,527.30 "," 171,957,500.00 "
5/25/2021," 19,621.30 "," 19,679.90 "," 19,553.80 "," 19,564.10 "," 19,564.10 "," 232,155,800.00 "
5/26/2021," 19,654.20 "," 19,763.70 "," 19,634.60 "," 19,745.50 "," 19,745.50 "," 228,186,300.00 "
5/27/2021," 19,768.10 "," 19,835.30 "," 19,752.50 "," 19,774.40 "," 19,774.40 "," 465,079,100.00 "
5/28/2021," 19,876.50 "," 19,904.80 "," 19,841.00 "," 19,852.20 "," 19,852.20 "," 227,001,800.00 "
